
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      0.000000        0.000000        0.000000       
1      -1.000000       0.000000        0.000000       
2      2.956940        0.000000        0.290285       
3      2.923880        0.000000        0.382683       
4      2.881921        0.000000        0.471397       
5      2.831470        0.000000        0.555570       
6      2.773010        0.000000        0.634393       
7      2.707107        0.000000        0.707107       
8      2.634393        0.000000        0.773010       
9      2.555570        0.000000        0.831470       
10     2.471397        0.000000        0.881921       
11     2.382684        0.000000        0.923880       
12     2.290285        0.000000        0.956940       
13     2.195090        0.000000        0.980785       
14     2.098017        0.000000        0.995185       
15     2.000000        0.000000        1.000000       
16     1.901983        0.000000        0.995185       
17     1.804909        0.000000        0.980785       
18     1.709715        0.000000        0.956940       
19     1.617316        0.000000        0.923879       
20     1.528603        0.000000        0.881921       
21     1.444429        0.000000        0.831469       
22     1.365606        0.000000        0.773010       
23     1.292893        0.000000        0.707106       
24     1.226989        0.000000        0.634393       
25     1.168530        0.000000        0.555570       
26     1.118078        0.000000        0.471396       
27     1.076120        0.000000        0.382683       
28     1.043059        0.000000        0.290284       
29     1.019215        0.000000        0.195090       
30     1.004815        0.000000        0.098016       
31     1.000000        0.000000        -0.000001      
32     1.004815        0.000000        -0.098018      
33     1.019215        0.000000        -0.195091      
34     1.043060        0.000000        -0.290286      
35     1.076121        0.000000        -0.382684      
36     1.118079        0.000000        -0.471398      
37     1.168531        0.000000        -0.555571      
38     1.226990        0.000000        -0.634394      
39     1.292894        0.000000        -0.707108      
40     1.365607        0.000000        -0.773011      
41     1.444430        0.000000        -0.831470      
42     1.528604        0.000000        -0.881922      
43     1.617317        0.000000        -0.923880      
44     1.709715        0.000000        -0.956940      
45     1.804910        0.000000        -0.980785      
46     1.901983        0.000000        -0.995185      
47     2.000000        0.000000        -1.000000      
48     2.098017        0.000000        -0.995185      
49     2.195090        0.000000        -0.980785      
50     2.290284        0.000000        -0.956941      
51     2.382682        0.000000        -0.923880      
52     2.471395        0.000000        -0.881922      
53     2.555569        0.000000        -0.831471      
54     2.634392        0.000000        -0.773012      
55     2.707105        0.000000        -0.707108      
56     2.773009        0.000000        -0.634395      
57     2.831468        0.000000        -0.555572      
58     2.881920        0.000000        -0.471399      
59     2.923878        0.000000        -0.382686      
60     2.956939        0.000000        -0.290288      
61     2.980785        0.000000        -0.195093      
62     2.995184        0.000000        -0.098021      
63     3.000000        0.000000        -0.000004      
64     2.985554        0.294051        0.000000       
65     2.980762        0.293579        0.098017       
66     2.966432        0.292168        0.195090       
67     2.942702        0.289831        0.290285       
68     2.909800        0.286590        0.382683       
69     2.868044        0.282478        0.471397       
70     2.817835        0.277533        0.555570       
71     2.759658        0.271803        0.634393       
72     2.694071        0.265343        0.707107       
73     2.621708        0.258216        0.773010       
74     2.543265        0.250490        0.831470       
75     2.459496        0.242239        0.881921       
76     2.371210        0.233544        0.923880       
77     2.279256        0.224487        0.956940       
78     2.184520        0.215156        0.980785       
79     2.087914        0.205642        0.995185       
80     1.990369        0.196034        1.000000       
81     1.892824        0.186427        0.995185       
82     1.796218        0.176912        0.980785       
83     1.701482        0.167581        0.956940       
84     1.609528        0.158525        0.923879       
85     1.521242        0.149829        0.881921       
86     1.437474        0.141579        0.831469       
87     1.359031        0.133853        0.773010       
88     1.286667        0.126726        0.707106       
89     1.221081        0.120266        0.634393       
90     1.162903        0.114536        0.555570       
91     1.112695        0.109591        0.471396       
92     1.070938        0.105478        0.382683       
93     1.038037        0.102238        0.290284       
94     1.014307        0.099900        0.195090       
95     0.999977        0.098489        0.098016       
96     0.995185        0.098017        -0.000001      
97     0.999977        0.098489        -0.098018      
98     1.014307        0.099901        -0.195091      
99     1.038037        0.102238        -0.290286      
100    1.070939        0.105478        -0.382684      
101    1.112695        0.109591        -0.471398      
102    1.162904        0.114536        -0.555571      
103    1.221082        0.120266        -0.634394      
104    1.286668        0.126726        -0.707108      
105    1.359032        0.133853        -0.773011      
106    1.437475        0.141579        -0.831470      
107    1.521243        0.149829        -0.881922      
108    1.609529        0.158525        -0.923880      
109    1.701483        0.167581        -0.956940      
110    1.796219        0.176912        -0.980785      
111    1.892824        0.186427        -0.995185      
112    1.990369        0.196034        -1.000000      
113    2.087914        0.205642        -0.995185      
114    2.184520        0.215156        -0.980785      
115    2.279255        0.224487        -0.956941      
116    2.371209        0.233544        -0.923880      
117    2.459495        0.242239        -0.881922      
118    2.543263        0.250490        -0.831471      
119    2.621706        0.258216        -0.773012      
120    2.694070        0.265343        -0.707108      
121    2.759656        0.271802        -0.634395      
122    2.817834        0.277532        -0.555572      
123    2.868043        0.282478        -0.471399      
124    2.909799        0.286590        -0.382686      
125    2.942701        0.289831        -0.290288      
126    2.966431        0.292168        -0.195093      
127    2.980762        0.293579        -0.098021      
128    2.985554        0.294051        -0.000004      
129    2.942356        0.585271        0.000000       
130    2.937633        0.584332        0.098017       
131    2.923510        0.581522        0.195090       
132    2.900124        0.576870        0.290285       
133    2.867698        0.570421        0.382683       
134    2.826546        0.562235        0.471397       
135    2.777064        0.552392        0.555570       
136    2.719728        0.540987        0.634393       
137    2.655091        0.528130        0.707107       
138    2.583774        0.513945        0.773010       
139    2.506466        0.498567        0.831470       
140    2.423910        0.482146        0.881921       
141    2.336901        0.464839        0.923880       
142    2.246278        0.446812        0.956940       
143    2.152912        0.428241        0.980785       
144    2.057704        0.409303        0.995185       
145    1.961570        0.390181        1.000000       
146    1.865437        0.371058        0.995185       
147    1.770229        0.352120        0.980785       
148    1.676863        0.333549        0.956940       
149    1.586240        0.315523        0.923879       
150    1.499231        0.298216        0.881921       
151    1.416675        0.281794        0.831469       
152    1.339367        0.266417        0.773010       
153    1.268050        0.252231        0.707106       
154    1.203413        0.239374        0.634393       
155    1.146077        0.227969        0.555570       
156    1.096595        0.218126        0.471396       
157    1.055443        0.209941        0.382683       
158    1.023017        0.203491        0.290284       
159    0.999631        0.198839        0.195090       
160    0.985508        0.196030        0.098016       
161    0.980785        0.195090        -0.000001      
162    0.985508        0.196030        -0.098018      
163    0.999631        0.198839        -0.195091      
164    1.023018        0.203491        -0.290286      
165    1.055444        0.209941        -0.382684      
166    1.096596        0.218126        -0.471398      
167    1.146078        0.227969        -0.555571      
168    1.203414        0.239374        -0.634394      
169    1.268051        0.252231        -0.707108      
170    1.339368        0.266417        -0.773011      
171    1.416676        0.281794        -0.831470      
172    1.499232        0.298216        -0.881922      
173    1.586241        0.315523        -0.923880      
174    1.676864        0.333549        -0.956940      
175    1.770229        0.352120        -0.980785      
176    1.865437        0.371058        -0.995185      
177    1.961570        0.390181        -1.000000      
178    2.057704        0.409303        -0.995185      
179    2.152911        0.428241        -0.980785      
180    2.246277        0.446812        -0.956941      
181    2.336900        0.464838        -0.923880      
182    2.423908        0.482145        -0.881922      
183    2.506464        0.498567        -0.831471      
184    2.583773        0.513944        -0.773012      
185    2.655089        0.528130        -0.707108      
186    2.719726        0.540987        -0.634395      
187    2.777062        0.552392        -0.555572      
188    2.826545        0.562235        -0.471399      
189    2.867697        0.570420        -0.382686      
190    2.900123        0.576870        -0.290288      
191    2.923510        0.581522        -0.195093      
192    2.937633        0.584332        -0.098021      
193    2.942356        0.585271        -0.000004      
194    2.870821        0.870854        0.000000       
195    2.866213        0.869456        0.098017       
196    2.852434        0.865276        0.195090       
197    2.829616        0.858354        0.290285       
198    2.797978        0.848757        0.382683       
199    2.757827        0.836578        0.471397       
200    2.709548        0.821932        0.555570       
201    2.653605        0.804962        0.634393       
202    2.590540        0.785832        0.707107       
203    2.520957        0.764724        0.773010       
204    2.445528        0.741843        0.831470       
205    2.364979        0.717409        0.881921       
206    2.280086        0.691656        0.923880       
207    2.191666        0.664835        0.956940       
208    2.100570        0.637201        0.980785       
209    2.007677        0.609022        0.995185       
210    1.913880        0.580569        1.000000       
211    1.820084        0.552116        0.995185       
212    1.727191        0.523938        0.980785       
213    1.636095        0.496304        0.956940       
214    1.547675        0.469482        0.923879       
215    1.462782        0.443730        0.881921       
216    1.382233        0.419296        0.831469       
217    1.306804        0.396415        0.773010       
218    1.237221        0.375307        0.707106       
219    1.174155        0.356176        0.634393       
220    1.118214        0.339206        0.555570       
221    1.069934        0.324561        0.471396       
222    1.029783        0.312381        0.382683       
223    0.998146        0.302784        0.290284       
224    0.975328        0.295862        0.195090       
225    0.961548        0.291682        0.098016       
226    0.956940        0.290285        -0.000001      
227    0.961548        0.291683        -0.098018      
228    0.975328        0.295862        -0.195091      
229    0.998146        0.302784        -0.290286      
230    1.029783        0.312381        -0.382684      
231    1.069935        0.324561        -0.471398      
232    1.118214        0.339207        -0.555571      
233    1.174156        0.356176        -0.634394      
234    1.237222        0.375307        -0.707108      
235    1.306805        0.396415        -0.773011      
236    1.382234        0.419296        -0.831470      
237    1.462783        0.443730        -0.881922      
238    1.547676        0.469482        -0.923880      
239    1.636096        0.496304        -0.956940      
240    1.727191        0.523938        -0.980785      
241    1.820084        0.552116        -0.995185      
242    1.913880        0.580569        -1.000000      
243    2.007677        0.609022        -0.995185      
244    2.100570        0.637201        -0.980785      
245    2.191665        0.664834        -0.956941      
246    2.280085        0.691656        -0.923880      
247    2.364978        0.717408        -0.881922      
248    2.445527        0.741843        -0.831471      
249    2.520956        0.764724        -0.773012      
250    2.590538        0.785831        -0.707108      
251    2.653604        0.804962        -0.634395      
252    2.709546        0.821932        -0.555572      
253    2.757826        0.836577        -0.471399      
254    2.797977        0.848757        -0.382686      
255    2.829615        0.858354        -0.290288      
256    2.852433        0.865276        -0.195093      
257    2.866213        0.869456        -0.098021      
258    2.870821        0.870854        -0.000004      
259    2.771639        1.148050        0.000000       
260    2.767190        1.146208        0.098017       
261    2.753886        1.140697        0.195090       
262    2.731857        1.131572        0.290285       
263    2.701313        1.118920        0.382683       
264    2.662548        1.102864        0.471397       
265    2.615937        1.083557        0.555570       
266    2.561928        1.061185        0.634393       
267    2.501040        1.035965        0.707107       
268    2.433862        1.008139        0.773010       
269    2.361039        0.977974        0.831470       
270    2.283273        0.945763        0.881921       
271    2.201313        0.911813        0.923880       
272    2.115947        0.876454        0.956940       
273    2.027999        0.840025        0.980785       
274    1.938315        0.802876        0.995185       
275    1.847759        0.765367        1.000000       
276    1.757203        0.727857        0.995185       
277    1.667519        0.690709        0.980785       
278    1.579571        0.654280        0.956940       
279    1.494205        0.618920        0.923879       
280    1.412245        0.584971        0.881921       
281    1.334479        0.552759        0.831469       
282    1.261656        0.522595        0.773010       
283    1.194477        0.494769        0.707106       
284    1.133590        0.469548        0.634393       
285    1.079581        0.447177        0.555570       
286    1.032970        0.427870        0.471396       
287    0.994205        0.411813        0.382683       
288    0.963661        0.399162        0.290284       
289    0.941631        0.390037        0.195090       
290    0.928328        0.384526        0.098016       
291    0.923880        0.382683        -0.000001      
292    0.928328        0.384526        -0.098018      
293    0.941632        0.390037        -0.195091      
294    0.963662        0.399162        -0.290286      
295    0.994206        0.411814        -0.382684      
296    1.032971        0.427870        -0.471398      
297    1.079582        0.447177        -0.555571      
298    1.133591        0.469549        -0.634394      
299    1.194478        0.494769        -0.707108      
300    1.261657        0.522595        -0.773011      
301    1.334480        0.552760        -0.831470      
302    1.412246        0.584971        -0.881922      
303    1.494206        0.618920        -0.923880      
304    1.579571        0.654280        -0.956940      
305    1.667519        0.690709        -0.980785      
306    1.757203        0.727857        -0.995185      
307    1.847759        0.765367        -1.000000      
308    1.938314        0.802876        -0.995185      
309    2.027998        0.840024        -0.980785      
310    2.115946        0.876454        -0.956941      
311    2.201311        0.911813        -0.923880      
312    2.283272        0.945762        -0.881922      
313    2.361038        0.977974        -0.831471      
314    2.433861        1.008138        -0.773012      
315    2.501039        1.035964        -0.707108      
316    2.561926        1.061185        -0.634395      
317    2.615936        1.083556        -0.555572      
318    2.662547        1.102863        -0.471399      
319    2.701311        1.118920        -0.382686      
320    2.731856        1.131572        -0.290288      
321    2.753886        1.140697        -0.195093      
322    2.767190        1.146207        -0.098021      
323    2.771639        1.148050        -0.000004      
324    2.645764        1.414190        0.000000       
325    2.641517        1.411920        0.098017       
326    2.628818        1.405133        0.195090       
327    2.607789        1.393892        0.290285       
328    2.578631        1.378307        0.382683       
329    2.541628        1.358528        0.471397       
330    2.497133        1.334746        0.555570       
331    2.445577        1.307188        0.634393       
332    2.387455        1.276121        0.707107       
333    2.323328        1.241844        0.773010       
334    2.253812        1.204688        0.831470       
335    2.179577        1.165008        0.881921       
336    2.101339        1.123189        0.923880       
337    2.019851        1.079633        0.956940       
338    1.935897        1.034758        0.980785       
339    1.850286        0.988998        0.995185       
340    1.763842        0.942793        1.000000       
341    1.677399        0.896588        0.995185       
342    1.591788        0.850828        0.980785       
343    1.507834        0.805954        0.956940       
344    1.426346        0.762398        0.923879       
345    1.348107        0.720578        0.881921       
346    1.273873        0.680899        0.831469       
347    1.204357        0.643742        0.773010       
348    1.140230        0.609465        0.707106       
349    1.082108        0.578399        0.634393       
350    1.030552        0.550841        0.555570       
351    0.986057        0.527059        0.471396       
352    0.949053        0.507280        0.382683       
353    0.919896        0.491695        0.290284       
354    0.898867        0.480454        0.195090       
355    0.886168        0.473667        0.098016       
356    0.881921        0.471397        -0.000001      
357    0.886168        0.473667        -0.098018      
358    0.898867        0.480455        -0.195091      
359    0.919897        0.491695        -0.290286      
360    0.949054        0.507280        -0.382684      
361    0.986058        0.527059        -0.471398      
362    1.030552        0.550842        -0.555571      
363    1.082109        0.578399        -0.634394      
364    1.140231        0.609466        -0.707108      
365    1.204358        0.643743        -0.773011      
366    1.273874        0.680900        -0.831470      
367    1.348108        0.720579        -0.881922      
368    1.426346        0.762398        -0.923880      
369    1.507834        0.805954        -0.956940      
370    1.591788        0.850829        -0.980785      
371    1.677399        0.896588        -0.995185      
372    1.763842        0.942793        -1.000000      
373    1.850285        0.988998        -0.995185      
374    1.935896        1.034758        -0.980785      
375    2.019850        1.079632        -0.956941      
376    2.101338        1.123189        -0.923880      
377    2.179576        1.165008        -0.881922      
378    2.253810        1.204687        -0.831471      
379    2.323326        1.241844        -0.773012      
380    2.387454        1.276121        -0.707108      
381    2.445576        1.307187        -0.634395      
382    2.497132        1.334745        -0.555572      
383    2.541626        1.358528        -0.471399      
384    2.578630        1.378307        -0.382686      
385    2.607788        1.393892        -0.290288      
386    2.628817        1.405132        -0.195093      
387    2.641517        1.411920        -0.098021      
388    2.645764        1.414190        -0.000004      
389    2.494409        1.666711        0.000000       
390    2.490405        1.664035        0.098017       
391    2.478432        1.656036        0.195090       
392    2.458606        1.642788        0.290285       
393    2.431117        1.624420        0.382683       
394    2.396230        1.601110        0.471397       
395    2.354281        1.573080        0.555570       
396    2.305674        1.540602        0.634393       
397    2.250877        1.503988        0.707107       
398    2.190418        1.463591        0.773010       
399    2.124879        1.419799        0.831470       
400    2.054891        1.373034        0.881921       
401    1.981129        1.323748        0.923880       
402    1.904302        1.272414        0.956940       
403    1.825151        1.219527        0.980785       
404    1.744437        1.165596        0.995185       
405    1.662939        1.111140        1.000000       
406    1.581441        1.056685        0.995185       
407    1.500727        1.002754        0.980785       
408    1.421576        0.949867        0.956940       
409    1.344749        0.898533        0.923879       
410    1.270987        0.849246        0.881921       
411    1.200999        0.802482        0.831469       
412    1.135460        0.758690        0.773010       
413    1.075001        0.718293        0.707106       
414    1.020204        0.681679        0.634393       
415    0.971597        0.649200        0.555570       
416    0.929648        0.621171        0.471396       
417    0.894761        0.597860        0.382683       
418    0.867272        0.579493        0.290284       
419    0.847446        0.566245        0.195090       
420    0.835473        0.558245        0.098016       
421    0.831470        0.555570        -0.000001      
422    0.835473        0.558245        -0.098018      
423    0.847446        0.566245        -0.195091      
424    0.867273        0.579493        -0.290286      
425    0.894762        0.597861        -0.382684      
426    0.929649        0.621172        -0.471398      
427    0.971598        0.649201        -0.555571      
428    1.020205        0.681679        -0.634394      
429    1.075002        0.718293        -0.707108      
430    1.135461        0.758691        -0.773011      
431    1.201000        0.802483        -0.831470      
432    1.270988        0.849247        -0.881922      
433    1.344750        0.898533        -0.923880      
434    1.421576        0.949867        -0.956940      
435    1.500728        1.002754        -0.980785      
436    1.581441        1.056685        -0.995185      
437    1.662939        1.111140        -1.000000      
438    1.744437        1.165596        -0.995185      
439    1.825150        1.219526        -0.980785      
440    1.904301        1.272413        -0.956941      
441    1.981128        1.323747        -0.923880      
442    2.054890        1.373034        -0.881922      
443    2.124878        1.419798        -0.831471      
444    2.190417        1.463590        -0.773012      
445    2.250876        1.503987        -0.707108      
446    2.305673        1.540601        -0.634395      
447    2.354280        1.573079        -0.555572      
448    2.396229        1.601109        -0.471399      
449    2.431116        1.624420        -0.382686      
450    2.458605        1.642788        -0.290288      
451    2.478432        1.656035        -0.195093      
452    2.490405        1.664035        -0.098021      
453    2.494409        1.666711        -0.000004      
454    2.319031        1.903180        0.000000       
455    2.315309        1.900125        0.098017       
456    2.304178        1.890990        0.195090       
457    2.285746        1.875863        0.290285       
458    2.260190        1.854890        0.382683       
459    2.227755        1.828272        0.471397       
460    2.188756        1.796265        0.555570       
461    2.143566        1.759179        0.634393       
462    2.092622        1.717370        0.707107       
463    2.036414        1.671241        0.773010       
464    1.975483        1.621237        0.831470       
465    1.910416        1.567837        0.881921       
466    1.841839        1.511558        0.923880       
467    1.770414        1.452941        0.956940       
468    1.696828        1.392550        0.980785       
469    1.621789        1.330968        0.995185       
470    1.546021        1.268786        1.000000       
471    1.470253        1.206605        0.995185       
472    1.395214        1.145022        0.980785       
473    1.321628        1.084632        0.956940       
474    1.250202        1.026015        0.923879       
475    1.181626        0.969735        0.881921       
476    1.116559        0.916336        0.831469       
477    1.055628        0.866332        0.773010       
478    0.999420        0.820203        0.707106       
479    0.948475        0.778394        0.634393       
480    0.903286        0.741308        0.555570       
481    0.864286        0.709301        0.471396       
482    0.831852        0.682683        0.382683       
483    0.806296        0.661710        0.290284       
484    0.787864        0.646583        0.195090       
485    0.776733        0.637448        0.098016       
486    0.773010        0.634393        -0.000001      
487    0.776733        0.637448        -0.098018      
488    0.787864        0.646583        -0.195091      
489    0.806296        0.661710        -0.290286      
490    0.831853        0.682684        -0.382684      
491    0.864287        0.709302        -0.471398      
492    0.903287        0.741308        -0.555571      
493    0.948476        0.778394        -0.634394      
494    0.999421        0.820203        -0.707108      
495    1.055629        0.866332        -0.773011      
496    1.116560        0.916337        -0.831470      
497    1.181627        0.969736        -0.881922      
498    1.250203        1.026015        -0.923880      
499    1.321628        1.084632        -0.956940      
500    1.395214        1.145023        -0.980785      
501    1.470252        1.206605        -0.995185      
502    1.546021        1.268786        -1.000000      
503    1.621789        1.330968        -0.995185      
504    1.696827        1.392550        -0.980785      
505    1.770413        1.452941        -0.956941      
506    1.841838        1.511558        -0.923880      
507    1.910415        1.567837        -0.881922      
