
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.273936       -0.772058       0.000000       
1      0.585250        -0.964566       0.000000       
2      -2.657283       -1.375248       0.555570       
3      -2.381688       -1.259571       0.707107       
4      -1.828127       -1.142655       0.831470       
5      -0.780593       -0.947113       0.923880       
6      0.821573        -0.614826       0.980785       
7      1.560690        -0.467257       1.000000       
8      1.599358        -0.432776       0.980785       
9      -0.174223       -0.723639       0.923880       
10     -1.644867       -1.233419       0.831470       
11     0.431439        -0.559801       0.707107       
12     -0.171051       -0.686828       0.555570       
13     -1.031757       -1.717592       0.382683       
14     -0.012549       -1.365190       0.195090       
15     22.757536       2.278502        -0.000000      
16     -0.033140       -1.387919       -0.195091      
17     -1.051630       -1.700441       -0.382684      
18     -0.130346       -0.681924       -0.555571      
19     0.444866        -0.562066       -0.707107      
20     -1.652977       -1.217851       -0.831470      
21     -0.124762       -0.719877       -0.923880      
22     1.637118        -0.456237       -0.980785      
23     1.552754        -0.484141       -1.000000      
24     0.798324        -0.625617       -0.980785      
25     -0.776672       -0.942717       -0.923879      
26     -1.819036       -1.134612       -0.831469      
27     -2.346949       -1.253193       -0.707106      
28     -2.622118       -1.374156       -0.555569      
29     -2.688322       -1.526224       -0.382682      
30     -2.506046       -1.871556       -0.195089      
31     0.114007        -1.451347       0.000000       
32     -2.289222       -2.455254       0.195090       
33     -2.549091       -2.065669       0.382683       
34     -2.541005       -1.872915       0.555570       
35     -2.321837       -1.693959       0.707107       
36     -1.819592       -1.471693       0.831470       
37     -0.822832       -1.079223       0.923880       
38     0.764012        -0.428798       0.980785       
39     1.456425        -0.156428       1.000000       
40     1.517302        -0.114987       0.980785       
41     -0.145867       -0.701836       0.923880       
42     -1.569923       -1.456822       0.831470       
43     0.349135        -0.480181       0.707107       
44     -0.125842       -0.615118       0.555570       
45     -1.031312       -1.714011       0.382683       
46     -0.026881       -1.113905       0.195090       
47     11.442382       -2.019053       -0.000000      
48     -0.026130       -1.157005       -0.195091      
49     -1.029718       -1.719596       -0.382684      
50     -0.170828       -0.664347       -0.555571      
51     0.378736        -0.464914       -0.707107      
52     -1.571314       -1.456334       -0.831470      
53     -0.113317       -0.690388       -0.923880      
54     1.540505        -0.120702       -0.980785      
55     1.454171        -0.163371       -1.000000      
56     0.740702        -0.442842       -0.980785      
57     -0.828494       -1.079992       -0.923879      
58     -1.807785       -1.466134       -0.831469      
59     -2.288092       -1.684285       -0.707106      
60     -2.524639       -1.864175       -0.555569      
