
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.206414       0.644050        0.000000       
1      -0.113276       -0.153349       0.000000       
2      -3.026626       2.216868        0.290285       
3      -3.100922       1.856404        0.382683       
4      -3.082821       1.588975        0.471397       
5      -2.972991       1.384597        0.555570       
6      -2.804703       1.241479        0.634393       
7      -2.557095       1.126992        0.707107       
8      -2.243704       1.033731        0.773010       
9      -1.831045       0.941742        0.831470       
10     -1.327498       0.844712        0.881921       
11     -0.534030       0.709584        0.923880       
12     0.242897        0.581373        0.956940       
13     1.004743        0.454059        0.980785       
14     1.509996        0.363187        0.995185       
15     1.737956        0.274379        1.000000       
16     1.675717        0.258455        0.995185       
17     1.207562        0.328466        0.980785       
18     0.219759        0.481754        0.956940       
19     -0.949535       0.722110        0.923879       
20     -1.579203       0.913320        0.881921       
21     -1.539981       0.939597        0.831469       
22     -0.773398       0.828004        0.773010       
23     0.717077        0.341929        0.707106       
24     0.978327        0.083039        0.634393       
25     0.028918        0.421231        0.555570       
26     -1.091091       1.243998        0.471396       
27     -0.399948       1.058605        0.382683       
28     -0.140002       0.802195        0.290284       
29     -0.619027       -0.398938       0.195090       
30     -0.705087       -0.186892       0.098016       
31     -1.560709       1.767210        -0.000001      
32     -0.678107       -0.140411       -0.098018      
33     -0.623787       -0.392285       -0.195091      
34     -0.128319       0.925978        -0.290286      
35     -0.395149       1.126364        -0.382684      
36     -1.054132       1.225693        -0.471398      
37     -0.081798       0.471275        -0.555571      
38     0.980000        0.075646        -0.634394      
39     0.704963        0.325412        -0.707108      
40     -0.837013       0.846737        -0.773011      
41     -1.523844       0.949282        -0.831470      
42     -1.583981       0.916156        -0.881922      
43     -0.956294       0.725780        -0.923880      
44     0.173562        0.481221        -0.956940      
45     1.212730        0.334197        -0.980785      
46     1.653988        0.262779        -0.995185      
47     1.735693        0.272572        -1.000000      
48     1.540645        0.349366        -0.995185      
49     1.007414        0.456753        -0.980785      
50     0.276142        0.575378        -0.956941      
51     -0.609813       0.706969        -0.923880      
52     -1.417974       0.828712        -0.881922      
53     -1.905888       0.915877        -0.831471      
54     -2.241823       0.994839        -0.773012      
55     -2.531356       1.087738        -0.707108      
56     -2.804679       1.200132        -0.634395      
57     -2.983091       1.341047        -0.555572      
58     -3.113999       1.539359        -0.471399      
59     -3.126010       1.803112        -0.382686      
60     -3.039140       2.211004        -0.290288      
61     -2.685116       2.850036        -0.195093      
62     -1.710218       3.747262        -0.098021      
63     -0.016194       4.205882        -0.000004      
