
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.249714       0.708138        0.000000       
1      0.082702        1.591861        0.000000       
2      -2.698114       1.419882        0.739980       
3      -1.732919       1.108370        0.896019       
4      0.480817        0.659905        0.983412       
5      1.665800        0.405265        0.995464       
6      0.276042        0.546045        0.931251       
7      -1.574091       1.133796        0.795693       
8      0.831185        0.271447        0.599176       
9      -0.622611       1.977791        0.356754       
10     -0.635553       1.026807        0.087001       
11     0.211308        0.471472        -0.189418      
12     -0.838989       1.583061        -0.451325      
13     0.568322        0.491839        -0.678655      
14     -1.561834       1.092566        -0.853992      
15     1.075788        0.424157        -0.963903      
16     1.489300        0.443243        -0.999967      
17     -0.449958       0.845998        -0.959421      
18     -2.202483       1.200345        -0.845372      
19     -2.873492       1.497242        -0.666557      
20     -3.025186       1.952791        -0.436676      
21     -2.417768       3.103148        -0.173340      
22     -0.758570       3.973742        0.000000       
23     -3.185973       1.798768        0.274125       
24     -3.139506       0.994219        0.527250       
25     -2.743065       0.724612        0.739980       
26     -1.759160       0.690890        0.896019       
27     0.516411        0.857465        0.983412       
28     1.701224        0.930715        0.995464       
29     0.126053        0.690596        0.931251       
30     -1.615005       0.798819        0.795693       
31     0.906186        0.558899        0.599176       
32     -0.751369       1.963455        0.356754       
33     -0.578436       0.108543        0.087001       
34     -0.128623       -0.376926       -0.189418      
35     -1.013840       1.433640        -0.451325      
36     0.682899        0.698766        -0.678655      
37     -1.622366       0.737297        -0.853992      
38     0.997774        0.794743        -0.963903      
39     1.526032        0.904157        -0.999967      
40     -0.414498       0.791572        -0.959421      
41     -2.203252       0.678574        -0.845372      
42     -2.915049       0.788410        -0.666557      
43     -3.207015       1.178974        -0.436676      
44     -2.934041       2.474030        -0.173340      
45     -1.594250       3.869131        0.000000       
46     -3.303255       0.807583        0.274125       
47     -3.019174       0.145935        0.527250       
48     -2.559829       0.043807        0.739980       
49     -1.591208       0.304749        0.896019       
50     0.523342        1.082622        0.983412       
51     1.582253        1.463777        0.995464       
52     -0.113499       0.724564        0.931251       
53     -1.535314       0.438654        0.795693       
54     0.816155        0.880043        0.599176       
55     -0.979677       1.822575        0.356754       
56     -0.946669       1.047056        0.087001       
57     0.035119        1.318127        -0.189418      
58     -1.237059       1.177190        -0.451325      
59     0.747190        0.976461        -0.678655      
60     -1.585121       0.322517        -0.853992      
61     0.816619        1.130539        -0.963903      
62     1.435986        1.391858        -0.999967      
63     -0.334163       0.766793        -0.959421      
64     -2.030968       0.156791        -0.845372      
65     -2.746133       0.052618        -0.666557      
66     -3.132029       0.306391        -0.436676      
67     -3.293492       1.462714        -0.173340      
68     -2.787618       3.279987        0.000000       
69     -3.002895       -0.263077       0.274125       
70     -2.616587       -0.643651       0.527250       
71     -2.164194       -0.551133       0.739980       
72     -1.283358       0.024821        0.896019       
73     0.471967        1.335548        0.983412       
74     1.311538        1.948364        0.995464       
75     -0.320177       0.624151        0.931251       
76     -1.306495       0.114632        0.795693       
77     0.543027        1.114025        0.599176       
78     -1.243250       1.512606        0.356754       
79     -0.525127       -0.310597       0.087001       
80     0.095532        1.623394        -0.189418      
81     -1.346157       0.774198        -0.451325      
82     0.718740        1.311896        -0.678655      
83     -1.409704       -0.095655       -0.853992      
84     0.569649        1.386624        -0.963903      
85     1.197482        1.858370        -0.999967      
86     -0.221877       0.816138        -0.959421      
87     -1.684565       -0.271888       -0.845372      
88     -2.338205       -0.622581       -0.666557      
89     -2.739024       -0.575256       -0.436676      
90     -3.176355       0.216694        -0.173340      
91     -1.185213       1.312161        0.000000       
92     -2.259417       -1.156924       0.274125       
93     -1.954164       -1.274607       0.527250       
94     -1.598806       -1.004415       0.739980       
95     -0.916225       -0.136643       0.896019       
96     0.326821        1.595912        0.983412       
97     0.888881        2.346388        0.995464       
98     -0.405339       0.442893        0.931251       
99     -0.941384       -0.101809       0.795693       
100    0.158200        1.154289        0.599176       
