
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.247305       0.687701        0.000000       
1      0.262551        1.383445        0.000000       
2      -3.079767       1.977609        0.404581       
3      -3.074685       1.690190        0.527250       
4      -2.914563       1.489905        0.639771       
5      -2.668041       1.335774        0.739980       
6      -2.203159       1.190434        0.825947       
7      -1.481541       1.024088        0.896019       
8      -0.334471       0.804905        0.948846       
9      0.850106        0.549083        0.983412       
10     1.523157        0.392930        0.999052       
11     1.684332        0.373616        0.995464       
12     1.106446        0.405384        0.972718       
13     -0.134196       0.606489        0.931251       
14     -1.498884       1.035896        0.871862       
15     -1.403223       1.111000        0.795693       
16     0.425345        0.538507        0.704211       
17     0.733915        0.252833        0.599175       
18     -0.902520       1.407648        0.482608       
19     -0.592451       1.914890        0.356753       
20     0.082592        -0.403639       0.224032       
21     -0.311447       0.926205        0.087000       
22     0.080574        1.064308        -0.051707      
23     0.416370        0.021474        -0.189419      
24     -0.403364       1.646763        -0.323485      
25     -0.913268       1.576691        -0.451326      
26     0.192390        0.463693        -0.570481      
27     0.814577        0.383463        -0.678656      
28     -1.198136       1.000944        -0.773770      
29     -1.632910       1.052400        -0.853993      
30     -0.491800       0.708946        -0.917779      
31     0.880423        0.465693        -0.963903      
32     1.607916        0.433724        -0.991476      
33     1.642115        0.427457        -0.999967      
34     0.999864        0.543925        -0.989213      
35     -0.031918       0.730671        -0.959421      
36     -1.311330       0.931208        -0.911164      
37     -2.104244       1.085578        -0.845371      
38     -2.572864       1.233028        -0.763309      
39     -2.870049       1.388726        -0.666556      
40     -3.033379       1.574741        -0.556975      
41     -3.098891       1.829558        -0.436675      
42     -3.006582       2.258216        -0.307970      
43     -2.501569       3.041663        -0.173339      
44     -0.990090       4.105511        -0.035371      
45     -1.472441       6.515687        0.000000       
46     -2.502449       3.070982        0.138394       
47     -3.111985       2.082064        0.274125       
48     -3.214371       1.578274        0.404581       
49     -3.147095       1.292826        0.527250       
50     -2.970956       1.114307        0.639771       
51     -2.692783       0.996665        0.739980       
52     -2.201173       0.919533        0.825947       
53     -1.487812       0.851667        0.896019       
54     -0.281979       0.787503        0.948846       
55     0.874860        0.690202        0.983412       
56     1.559972        0.609195        0.999052       
57     1.708805        0.614665        0.995464       
58     1.042180        0.577105        0.972718       
59     -0.232348       0.629523        0.931251       
60     -1.550999       0.888561        0.871862       
61     -1.474916       0.970563        0.795693       
62     0.439155        0.617110        0.704211       
63     0.800706        0.331999        0.599175       
64     -0.978533       1.329776        0.482608       
65     -0.650312       1.926585        0.356753       
66     -0.148613       0.164944        0.224032       
67     -0.346654       0.262669        0.087000       
68     -1.022282       0.547231        -0.051707      
69     0.127413        -0.548653       -0.189419      
70     -0.481224       1.795114        -0.323485      
71     -0.982943       1.507510        -0.451326      
72     0.207820        0.524834        -0.570481      
73     0.823076        0.523174        -0.678656      
74     -1.175679       0.882918        -0.773770      
75     -1.673107       0.868568        -0.853993      
76     -0.548148       0.680674        -0.917779      
77     0.800177        0.612479        -0.963903      
