
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.240118       0.016098        0.000000       
1      -0.101919       -0.809407       0.000000       
2      -2.675999       -0.026653       0.555570       
3      -2.374115       -0.047856       0.707107       
4      -1.808135       -0.057594       0.831470       
5      -0.654752       -0.034827       0.923880       
6      0.747272        -0.003485       0.980785       
7      1.563288        -0.033652       1.000000       
8      1.555367        -0.069635       0.980785       
9      -0.319819       -0.026588       0.923880       
10     -1.755139       -0.036023       0.831470       
11     0.173634        0.001153        0.707107       
12     0.511283        -0.106727       0.555570       
13     -0.509412       0.277582        0.382683       
14     -0.114487       -0.652161       0.195090       
15     53.160854       -10.893625      -0.000000      
16     -0.108650       -0.614443       -0.195091      
17     -0.482992       0.254757        -0.382684      
18     0.494230        -0.094260       -0.555571      
19     0.069510        -0.003069       -0.707107      
20     -1.754502       -0.021939       -0.831470      
21     -0.261807       -0.034042       -0.923880      
22     1.556280        -0.089995       -0.980785      
23     1.569560        -0.039802       -1.000000      
24     0.751360        -0.006257       -0.980785      
25     -0.655571       -0.027084       -0.923879      
26     -1.774822       -0.041486       -0.831469      
27     -2.366367       -0.032311       -0.707106      
28     -2.671370       -0.017066       -0.555569      
29     -2.807879       -0.014178       -0.382682      
30     -2.746962       -0.070736       -0.195089      
31     13.226274       0.484494        0.000000       
32     -2.681384       -0.587840       0.195090       
33     -2.762678       -0.522886       0.382683       
34     -2.625615       -0.502782       0.555570       
35     -2.325314       -0.456196       0.707107       
36     -1.688668       -0.334781       0.831470       
37     -0.643081       -0.114115       0.923880       
38     0.747308        0.188198        0.980785       
39     1.550131        0.309777        1.000000       
40     1.470566        0.257469        0.980785       
41     -0.339858       -0.044724       0.923880       
42     -1.730046       -0.318444       0.831470       
43     0.200613        0.078188        0.707107       
44     0.310729        -0.026509       0.555570       
45     -0.384446       0.143862        0.382683       
46     -0.051505       -0.620079       0.195090       
47     -2.812389       -2.705240       -0.000000      
48     -0.046386       -0.595356       -0.195091      
49     -0.374038       0.136217        -0.382684      
50     0.293058        -0.022443       -0.555571      
51     0.277066        0.090820        -0.707107      
52     -1.733743       -0.298461       -0.831470      
53     -0.335442       -0.049396       -0.923880      
54     1.509513        0.245946        -0.980785      
55     1.552664        0.310545        -1.000000      
56     0.762434        0.191350        -0.980785      
57     -0.649840       -0.110769       -0.923879      
58     -1.703541       -0.328279       -0.831469      
59     -2.320179       -0.441761       -0.707106      
60     -2.618882       -0.484226       -0.555569      
61     -2.760351       -0.504265       -0.382682      
62     -2.688038       -0.577992       -0.195089      
63     -2.878007       -4.564902       0.000000       
64     -2.576159       -0.891769       0.195090       
65     -2.618674       -0.952248       0.382683       
66     -2.486189       -0.921766       0.555570       
67     -2.195470       -0.816713       0.707107       
68     -1.611915       -0.585858       0.831470       
69     -0.599234       -0.172761       0.923880       
70     0.739836        0.385731        0.980785       
71     1.471969        0.642031        1.000000       
72     1.341685        0.547481        0.980785       
73     -0.383949       -0.082426       0.923880       
74     -1.654021       -0.582286       0.831470       
75     0.320596        0.203969        0.707107       
76     0.036293        0.002511        0.555570       
77     -0.169135       0.028968        0.382683       
78     0.027794        -0.601617       0.195090       
79     10.181551       -23.709309      -0.000000      
80     0.032452        -0.602668       -0.195091      
81     -0.225987       0.049123        -0.382684      
82     0.005716        -0.001934       -0.555571      
83     0.333765        0.207591        -0.707107      
84     -1.656898       -0.574322       -0.831470      
85     -0.386889       -0.086273       -0.923880      
86     1.357560        0.560524        -0.980785      
87     1.474395        0.652669        -1.000000      
88     0.745610        0.393012        -0.980785      
89     -0.611355       -0.184933       -0.923879      
90     -1.626477       -0.611089       -0.831469      
91     -2.190308       -0.839632       -0.707106      
92     -2.476480       -0.937955       -0.555569      
93     -2.609379       -0.967714       -0.382682      
94     -2.580433       -0.907224       -0.195089      
95     -19.494898      -11.667006      0.000000       
96     -2.402949       -1.219203       0.195090       
97     -2.396676       -1.341089       0.382683       
98     -2.265557       -1.303635       0.555570       
99     -2.003106       -1.157273       0.707107       
100    -1.467588       -0.818003       0.831470       
101    -0.544168       -0.222891       0.923880       
102    0.709028        0.597372        0.980785       
103    1.348555        0.951008        1.000000       
104    1.165760        0.802988        0.980785       
105    -0.441015       -0.152211       0.923880       
106    -1.529093       -0.808617       0.831470       
107    0.418755        0.362266        0.707107       
108    -0.312823       -0.050068       0.555570       
109    -0.029193       0.022410        0.382683       
110    0.123623        -0.348668       0.195090       
111    -0.144045       -0.375378       -0.000000      
112    0.106600        -0.360011       -0.195091      
113    -0.038297       0.024579        -0.382684      
114    -0.349033       -0.057065       -0.555571      
115    0.373492        0.349470        -0.707107      
116    -1.525371       -0.824239       -0.831470      
117    -0.430023       -0.145978       -0.923880      
118    1.173421        0.826853        -0.980785      
119    1.344514        0.960864        -1.000000      
120    0.721036        0.606818        -0.980785      
121    -0.520406       -0.208668       -0.923879      
122    -1.484030       -0.843254       -0.831469      
123    -1.987529       -1.161760       -0.707106      
124    -2.263345       -1.320662       -0.555569      
125    -2.394622       -1.363571       -0.382682      
126    -2.398692       -1.234079       -0.195089      
127    -23.047152      93.924728       0.000000       
128    -2.147260       -1.559021       0.195090       
129    -2.113662       -1.671608       0.382683       
130    -1.996219       -1.632421       0.555570       
131    -1.752947       -1.444863       0.707107       
132    -1.291432       -1.028016       0.831470       
133    -0.450799       -0.227175       0.923880       
134    0.637135        0.815870        0.980785       
135    1.160493        1.237964        1.000000       
136    0.938995        1.014009        0.980785       
137    -0.483286       -0.250816       0.923880       
138    -1.346760       -1.013603       0.831470       
139    0.457766        0.541306        0.707107       
140    -0.637264       -0.175709       0.555570       
141    0.066222        0.093304        0.382683       
142    0.206353        0.087308        0.195090       
143    5.117193        -3.524300       -0.000000      
144    0.205192        0.087115        -0.195091      
145    0.069654        0.093624        -0.382684      
146    -0.649901       -0.183015       -0.555571      
147    0.423466        0.534174        -0.707107      
148    -1.341799       -1.034831       -0.831470      
149    -0.449108       -0.219513       -0.923880      
150    0.942978        1.025434        -0.980785      
151    1.156812        1.238616        -1.000000      
152    0.647216        0.822592        -0.980785      
153    -0.436311       -0.209466       -0.923879      
154    -1.274745       -0.998826       -0.831469      
155    -1.742881       -1.421388       -0.707106      
156    -2.003637       -1.634633       -0.555569      
157    -2.116482       -1.669718       -0.382682      
158    -2.142478       -1.543393       -0.195089      
159    -14.981363      -19.376680      0.000000       
160    -1.811865       -1.835348       0.195090       
161    -1.765913       -1.960186       0.382683       
162    -1.657286       -1.902384       0.555570       
163    -1.458672       -1.678957       0.707107       
164    -1.068041       -1.160622       0.831470       
165    -0.333423       -0.148320       0.923880       
166    0.512803        1.024332        0.980785       
167    0.917401        1.479532        1.000000       
168    0.679750        1.149037        0.980785       
169    -0.479670       -0.351614       0.923880       
170    -1.116389       -1.173484       0.831470       
171    0.433307        0.732585        0.707107       
172    -0.813022       -0.348887       0.555570       
173    0.169360        0.248128        0.382683       
174    0.214137        -0.157438       0.195090       
175    0.033563        0.565010        -0.000000      
176    0.222910        -0.154709       -0.195091      
177    0.123041        0.238084        -0.382684      
178    -0.837386       -0.361870       -0.555571      
