
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.368900       -1.514359       0.000000       
1      0.510860        -1.672554       0.000000       
2      -2.663571       -2.058929       0.555570       
3      -2.382047       -1.963460       0.707107       
4      -1.892253       -1.860140       0.831470       
5      -0.871455       -1.681905       0.923880       
6      0.718792        -1.364923       0.980785       
7      1.453116        -1.222789       1.000000       
8      1.515109        -1.184873       0.980785       
9      -0.274181       -1.468893       0.923880       
10     -1.737957       -1.956045       0.831470       
11     0.338296        -1.311183       0.707107       
12     -0.196107       -1.411686       0.555570       
13     -1.142776       -2.440858       0.382683       
14     -0.095013       -2.121385       0.195090       
15     0.933604        -3.644711       -0.000000      
16     -0.142220       -2.164721       -0.195091      
17     -1.140514       -2.441784       -0.382684      
18     -0.189928       -1.407926       -0.555571      
19     0.320798        -1.318951       -0.707107      
20     -1.749792       -1.947554       -0.831470      
21     -0.268835       -1.470998       -0.923880      
22     1.523772        -1.196728       -0.980785      
23     1.450795        -1.220075       -1.000000      
24     0.680267        -1.373256       -0.980785      
25     -0.845099       -1.680104       -0.923879      
26     -1.856724       -1.865112       -0.831469      
27     -2.392878       -1.977283       -0.707106      
28     -2.634204       -2.081796       -0.555569      
29     -2.701591       -2.205918       -0.382682      
30     -2.541153       -2.534364       -0.195089      
31     0.281090        -4.323281       0.000000       
32     -2.365451       -3.096555       0.195090       
33     -2.588312       -2.702841       0.382683       
34     -2.590206       -2.524827       0.555570       
35     -2.342555       -2.361641       0.707107       
36     -1.847501       -2.152299       0.831470       
37     -0.909945       -1.790793       0.923880       
38     0.632365        -1.202805       0.980785       
39     1.364467        -0.938757       1.000000       
40     1.440697        -0.895360       0.980785       
41     -0.226129       -1.452812       0.923880       
42     -1.668990       -2.171965       0.831470       
43     0.278208        -1.219219       0.707107       
44     -0.179555       -1.356863       0.555570       
45     -1.144059       -2.428355       0.382683       
46     -0.104738       -1.907124       0.195090       
47     11.420408       2.958194        -0.000000      
48     -0.115107       -1.948130       -0.195091      
49     -1.126350       -2.445218       -0.382684      
50     -0.160394       -1.333007       -0.555571      
51     0.268417        -1.221104       -0.707107      
52     -1.682191       -2.164787       -0.831470      
53     -0.255983       -1.463292       -0.923880      
54     1.452613        -0.895155       -0.980785      
55     1.362257        -0.940783       -1.000000      
56     0.631741        -1.203381       -0.980785      
57     -0.845785       -1.773204       -0.923879      
58     -1.840360       -2.158581       -0.831469      
59     -2.342906       -2.371274       -0.707106      
60     -2.567131       -2.529567       -0.555569      
61     -2.598801       -2.699711       -0.382682      
62     -2.358038       -3.108545       -0.195089      
63     0.300552        -2.325586       0.000000       
64     -2.071361       -3.612716       0.195090       
65     -2.380737       -3.183781       0.382683       
66     -2.403271       -2.963848       0.555570       
67     -2.204604       -2.738269       0.707107       
68     -1.742252       -2.421126       0.831470       
69     -0.797248       -1.847546       0.923880       

[Proceso 1] ========== SIMULACIÓN COMPLETADA ==========
70     0.580534        -1.032839       0.980785       
71     1.241464        -0.670883       1.000000       
72     1.343388        -0.620087       0.980785       
73     -0.197811       -1.426713       0.923880       
74     -1.574998       -2.365414       0.831470       
75     0.233553        -1.122645       0.707107       
76     -0.203685       -1.332549       0.555570       
77     -1.126361       -2.426505       0.382683       
78     -0.224520       -1.715762       0.195090       
79     12.674672       153.763229      -0.000000      
80     -0.246003       -1.678393       -0.195091      
81     -1.132307       -2.411574       -0.382684      
82     -0.211736       -1.337693       -0.555571      
83     0.210848        -1.133445       -0.707107      
84     -1.570400       -2.368638       -0.831470      
85     -0.221670       -1.438021       -0.923880      
86     1.320941        -0.624541       -0.980785      
87     1.236412        -0.663223       -1.000000      
88     0.582811        -1.026280       -0.980785      
89     -0.751045       -1.828663       -0.923879      
90     -1.743213       -2.434789       -0.831469      
