
[Proceso 1] ========== SIMULACIÓN COMPLETADA ==========

=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.478801       -2.225312       0.000000       
1      -0.054725       -1.800882       0.000000       
2      -3.151114       -1.355837       0.290285       
3      -3.124605       -1.473223       0.382683       
4      -3.084433       -1.577094       0.471397       
5      -3.018957       -1.660653       0.555570       
6      -2.901299       -1.737620       0.634393       
7      -2.660698       -1.814052       0.707107       
8      -2.338909       -1.887359       0.773010       
9      -1.895249       -1.975366       0.831470       
10     -1.337302       -2.072180       0.881921       
11     -0.379214       -2.199286       0.923880       
12     0.397675        -2.289821       0.956940       
13     0.862900        -2.333318       0.980785       
14     1.240934        -2.362766       0.995185       
15     1.496084        -2.357578       1.000000       
16     1.525601        -2.341877       0.995185       
17     1.187087        -2.340029       0.980785       
18     0.342386        -2.278963       0.956940       
19     -0.930363       -2.144730       0.923879       
20     -1.810873       -1.990806       0.881921       
21     -1.834960       -1.899665       0.831469       
22     -1.062787       -2.009642       0.773010       
23     0.439016        -2.402835       0.707106       
24     0.761372        -2.508480       0.634393       
25     -0.556351       -2.195783       0.555570       
26     -1.269519       -1.860199       0.471396       
27     -1.621785       -1.639607       0.382683       
28     -0.709767       -1.988572       0.290284       
29     -0.465516       -2.207264       0.195090       
30     -1.483884       -2.128132       0.098016       
31     -0.784709       -9.093737       -0.000001      
32     -1.521001       -1.960663       -0.098018      
33     -0.466841       -2.193990       -0.195091      
34     -0.674638       -2.023083       -0.290286      
35     -1.573991       -1.578333       -0.382684      
36     -1.285813       -1.797276       -0.471398      
37     -0.519579       -2.212401       -0.555571      
38     0.733120        -2.546077       -0.634394      
39     0.444394        -2.408201       -0.707108      
40     -1.081428       -2.003587       -0.773011      
41     -1.841217       -1.890162       -0.831470      
42     -1.804778       -1.980041       -0.881922      
43     -0.892759       -2.152725       -0.923880      
44     0.423216        -2.302706       -0.956940      
45     1.198051        -2.371461       -0.980785      
46     1.529185        -2.379465       -0.995185      
47     1.484529        -2.390484       -1.000000      
48     1.235466        -2.385083       -0.995185      
49     0.883186        -2.351179       -0.980785      
50     0.392958        -2.295221       -0.956941      
51     -0.420203       -2.185332       -0.923880      
52     -1.240189       -2.060689       -0.881922      
53     -1.892884       -1.957225       -0.831471      
54     -2.336016       -1.878886       -0.773012      
55     -2.646403       -1.812959       -0.707108      
56     -2.879321       -1.732353       -0.634395      
57     -3.005468       -1.652109       -0.555572      
58     -3.089232       -1.557581       -0.471399      
59     -3.116100       -1.456419       -0.382686      
60     -3.131275       -1.322056       -0.290288      
61     -3.057091       -1.062862       -0.195093      
62     -2.777235       -0.509785       -0.098021      
63     -0.683943       -0.656770       -0.000004      
64     29.107342       -1.506670       0.000000       
65     -2.919688       -0.806424       0.098017       
66     -3.095995       -1.343974       0.195090       
67     -3.097440       -1.525474       0.290285       
68     -3.088658       -1.652613       0.382683       
69     -3.045147       -1.749598       0.471397       
70     -2.993105       -1.826268       0.555570       
71     -2.845974       -1.887267       0.634393       
72     -2.565904       -1.937709       0.707107       
73     -2.242786       -1.994995       0.773010       
74     -1.815487       -2.050756       0.831470       
75     -1.216171       -2.106668       0.881921       
76     -0.200489       -2.182294       0.923880       
77     0.485382        -2.231296       0.956940       
78     0.929068        -2.249385       0.980785       
79     1.279714        -2.252369       0.995185       
80     1.514979        -2.260366       1.000000       
81     1.513819        -2.254326       0.995185       
82     1.136900        -2.266650       0.980785       
83     0.244697        -2.261789       0.956940       
84     -0.997950       -2.181221       0.923879       
85     -1.848823       -2.051156       0.881921       
86     -1.816511       -1.969534       0.831469       
87     -0.966578       -2.032150       0.773010       
88     0.495433        -2.378152       0.707106       
89     0.733232        -2.470592       0.634393       
90     -0.518991       -2.212621       0.555570       
91     -1.320305       -1.895951       0.471396       
92     -1.621061       -1.616784       0.382683       
93     -0.642963       -2.022751       0.290284       
94     -0.473603       -2.316766       0.195090       
95     -1.490807       -2.006031       0.098016       
96     -2.711833       -3.336148       -0.000001      
97     -1.513388       -1.976786       -0.098018      
98     -0.484088       -2.275206       -0.195091      
99     -0.737062       -1.999309       -0.290286      
100    -1.589118       -1.570529       -0.382684      
101    -1.337556       -1.795926       -0.471398      
102    -0.582129       -2.203449       -0.555571      
103    0.716450        -2.502945       -0.634394      
104    0.524334        -2.396576       -0.707108      
105    -0.967671       -2.029084       -0.773011      
106    -1.833177       -1.967577       -0.831470      
107    -1.839899       -2.043236       -0.881922      
108    -0.989875       -2.182393       -0.923880      
109    0.325594        -2.290536       -0.956940      
110    1.133940        -2.314375       -0.980785      
111    1.520745        -2.286008       -0.995185      
112    1.507085        -2.293776       -1.000000      
113    1.270314        -2.272640       -0.995185      
114    0.930983        -2.260291       -0.980785      
115    0.506541        -2.238866       -0.956941      
116    -0.246243       -2.172373       -0.923880      
117    -1.146016       -2.090845       -0.881922      
118    -1.754137       -2.034071       -0.831471      
119    -2.273602       -1.985499       -0.773012      
120    -2.549448       -1.942131       -0.707108      
121    -2.828981       -1.899117       -0.634395      
122    -2.970942       -1.836321       -0.555572      
123    -3.064191       -1.749483       -0.471399      
124    -3.071404       -1.646408       -0.382686      
125    -3.083708       -1.496157       -0.290288      
126    -3.058551       -1.283256       -0.195093      
127    -2.839339       -0.705929       -0.098021      
128    -0.316105       0.781590        -0.000004      
129    -0.809630       -1.140636       0.000000       
130    -2.909032       -0.982873       0.098017       
131    -2.988024       -1.459960       0.195090       
132    -3.021799       -1.670697       0.290285       
133    -3.032712       -1.838922       0.382683       
134    -3.007911       -1.946459       0.471397       
135    -2.942949       -2.009046       0.555570       
136    -2.740877       -2.043646       0.634393       
137    -2.494238       -2.069528       0.707107       
138    -2.127448       -2.089931       0.773010       
139    -1.727325       -2.110296       0.831470       
140    -1.002441       -2.124586       0.881921       
141    -0.062521       -2.148703       0.923880       
142    0.565292        -2.158850       0.956940       
143    0.961334        -2.150076       0.980785       
144    1.307034        -2.125284       0.995185       
145    1.526031        -2.108428       1.000000       
146    1.495824        -2.140500       0.995185       
147    1.095106        -2.196502       0.980785       
148    0.149090        -2.251805       0.956940       
149    -1.086643       -2.222215       0.923879       
150    -1.881794       -2.110147       0.881921       
151    -1.798271       -2.046998       0.831469       
152    -0.921161       -2.064825       0.773010       
153    0.520856        -2.316426       0.707106       
154    0.715039        -2.408324       0.634393       
155    -0.591143       -2.209570       0.555570       
156    -1.373795       -1.919088       0.471396       
157    -1.611079       -1.623228       0.382683       
158    -0.812339       -1.894803       0.290284       
159    -0.609629       -2.500383       0.195090       
160    -1.494219       -2.006894       0.098016       
161    5.988239        6.232030        -0.000001      
162    -1.463383       -2.091768       -0.098018      
163    -0.587743       -2.429852       -0.195091      
164    -0.859636       -1.910515       -0.290286      
165    -1.615535       -1.611487       -0.382684      
166    -1.349574       -1.901293       -0.471398      
167    -0.607933       -2.209266       -0.555571      
168    0.729001        -2.423238       -0.634394      
169    0.550843        -2.335759       -0.707108      
170    -0.860746       -2.061529       -0.773011      
171    -1.805984       -2.038490       -0.831470      
172    -1.870157       -2.105989       -0.881922      
173    -1.044864       -2.224718       -0.923880      
174    0.270960        -2.259488       -0.956940      
175    1.104052        -2.229121       -0.980785      
176    1.497194        -2.186868       -0.995185      
177    1.521260        -2.169554       -1.000000      
178    1.314394        -2.160743       -0.995185      
179    0.967331        -2.169627       -0.980785      
180    0.574283        -2.168669       -0.956941      
181    -0.110052       -2.145365       -0.923880      
182    -1.019944       -2.119326       -0.881922      
183    -1.630599       -2.103372       -0.831471      
184    -2.173191       -2.086194       -0.773012      
185    -2.472505       -2.046287       -0.707108      
186    -2.703664       -1.994370       -0.634395      
187    -2.886692       -1.949799       -0.555572      
188    -2.986105       -1.906744       -0.471399      
189    -3.064837       -1.822345       -0.382686      
190    -3.037012       -1.696066       -0.290288      
191    -3.021024       -1.482525       -0.195093      
192    -2.883057       -0.940905       -0.098021      
193    -0.521776       -2.243116       -0.000004      
194    0.400697        -7.497611       0.000000       
195    -2.771876       -1.122328       0.098017       
196    -2.871773       -1.624497       0.195090       
197    -2.912920       -1.864882       0.290285       
198    -2.926622       -1.994442       0.382683       
199    -2.897021       -2.081517       0.471397       
200    -2.816598       -2.136902       0.555570       
201    -2.645975       -2.181298       0.634393       
202    -2.382317       -2.199104       0.707107       
203    -1.997040       -2.186017       0.773010       
204    -1.584810       -2.172160       0.831470       
205    -0.813463       -2.135463       0.881921       
206    0.015422        -2.103407       0.923880       
207    0.605124        -2.076340       0.956940       
208    0.990217        -2.048629       0.980785       
209    1.338106        -2.011806       0.995185       
210    1.526087        -1.976197       1.000000       
211    1.475118        -1.990337       0.995185       
212    1.029508        -2.093323       0.980785       
213    0.058439        -2.231127       0.956940       
214    -1.192425       -2.272700       0.923879       
215    -1.895612       -2.209235       0.881921       
216    -1.780744       -2.140862       0.831469       
217    -0.827414       -2.089716       0.773010       
218    0.524639        -2.234384       0.707106       
219    0.745154        -2.306412       0.634393       
220    -0.671421       -2.213957       0.555570       
221    -1.416208       -2.001655       0.471396       
222    -1.622558       -1.669557       0.382683       
223    -0.906539       -1.952835       0.290284       
224    -0.705628       -2.514590       0.195090       
225    -1.228975       -2.408575       0.098016       
226    3.527021        -14.425022      -0.000001      
227    -1.197923       -2.405743       -0.098018      
228    -0.764737       -2.524070       -0.195091      
229    -0.806944       -1.947010       -0.290286      
230    -1.619535       -1.625522       -0.382684      
231    -1.415138       -1.950527       -0.471398      
232    -0.662259       -2.215424       -0.555571      
233    0.711891        -2.365813       -0.634394      
234    0.574198        -2.276021       -0.707108      
235    -0.752724       -2.077866       -0.773011      
236    -1.759458       -2.114695       -0.831470      
237    -1.883222       -2.223647       -0.881922      
238    -1.104140       -2.278335       -0.923880      
239    0.224933        -2.213187       -0.956940      
240    1.090273        -2.122154       -0.980785      
241    1.474106        -2.065738       -0.995185      
242    1.525061        -2.030543       -1.000000      
243    1.344330        -2.038354       -0.995185      
244    1.017672        -2.063878       -0.980785      
245    0.619437        -2.081874       -0.956941      
246    0.018953        -2.102976       -0.923880      
247    -0.906810       -2.141962       -0.881922      
248    -1.498279       -2.161463       -0.831471      
249    -2.022610       -2.171826       -0.773012      
250    -2.379869       -2.171770       -0.707108      
251    -2.625770       -2.144091       -0.634395      
252    -2.763041       -2.088713       -0.555572      
253    -2.857799       -2.027262       -0.471399      
254    -2.913751       -1.955938       -0.382686      
255    -2.923926       -1.831970       -0.290288      
256    -2.892679       -1.634043       -0.195093      
257    -2.791413       -1.142490       -0.098021      
258    -2.530501       1.489566        -0.000004      
259    0.041201        -4.343716       0.000000       
260    -2.469411       -1.379165       0.098017       
261    -2.750988       -1.843075       0.195090       
262    -2.788738       -2.060047       0.290285       
263    -2.810298       -2.195095       0.382683       
264    -2.782922       -2.292387       0.471397       
265    -2.723722       -2.362370       0.555570       
266    -2.551477       -2.383229       0.634393       
267    -2.232484       -2.353288       0.707107       
268    -1.876111       -2.309300       0.773010       
269    -1.418473       -2.247658       0.831470       
