
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.247550       0.689219        0.000000       
1      0.237833        1.413617        0.000000       
2      -3.076180       1.991115        0.404581       
3      -3.066579       1.685652        0.527250       
4      -2.927678       1.456946        0.639771       
5      -2.658825       1.296469        0.739980       
6      -2.242976       1.154040        0.825947       
7      -1.502487       0.997009        0.896019       
8      -0.152289       0.758993        0.948846       
9      0.802651        0.569038        0.983412       
10     1.532560        0.398047        0.999052       
11     1.678079        0.381270        0.995464       
12     1.102627        0.417854        0.972718       
13     -0.084996       0.607120        0.931251       
14     -1.519983       1.042013        0.871862       
15     -1.462568       1.111473        0.795693       
16     0.391328        0.558658        0.704211       
17     0.699125        0.299053        0.599175       
18     -0.909467       1.392236        0.482608       
19     -0.569586       1.942003        0.356753       
20     0.085761        -0.400119       0.224032       
21     -0.382841       0.979988        0.087000       
22     -0.042476       1.103364        -0.051707      
23     0.451173        -0.029419       -0.189419      
24     -0.407338       1.614358        -0.323485      
25     -0.893924       1.595650        -0.451326      
26     0.190734        0.475018        -0.570481      
27     0.789744        0.384130        -0.678656      
28     -1.173254       1.016151        -0.773770      
29     -1.635720       1.082475        -0.853993      
30     -0.505272       0.713593        -0.917779      
31     0.848136        0.455478        -0.963903      
32     1.608126        0.424050        -0.991476      
33     1.639634        0.409648        -0.999967      
34     1.030846        0.523506        -0.989213      
35     -0.010706       0.735770        -0.959421      
36     -1.254735       0.946632        -0.911164      
37     -2.062530       1.109121        -0.845371      
38     -2.547359       1.257370        -0.763309      
39     -2.880282       1.410906        -0.666556      
40     -3.060515       1.599262        -0.556975      
41     -3.102121       1.857814        -0.436675      
42     -3.001153       2.285903        -0.307970      
43     -2.491533       3.068892        -0.173339      
44     -0.829923       4.086042        -0.035371      
45     -0.615341       4.280861        0.000000       
46     -2.484175       3.114251        0.138394       
47     -3.112046       2.109673        0.274125       
48     -3.207389       1.587017        0.404581       
49     -3.146802       1.298209        0.527250       
50     -2.951741       1.132230        0.639771       
51     -2.665075       1.009993        0.739980       
52     -2.249030       0.912834        0.825947       
53     -1.469270       0.843546        0.896019       
54     -0.399218       0.785950        0.948846       
55     0.833626        0.707642        0.983412       
56     1.572238        0.636534        0.999052       
57     1.703052        0.638490        0.995464       
58     1.072090        0.597041        0.972718       
