
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.248826       0.706124        0.000000       
1      0.091072        1.585034        0.000000       
2      -2.694755       1.427667        0.739980       
3      -1.722340       1.114069        0.896019       
4      0.484821        0.655899        0.983412       
5      1.665723        0.396918        0.995464       
6      0.243379        0.546421        0.931251       
7      -1.558424       1.152970        0.795693       
8      0.830393        0.246789        0.599176       
9      -0.596535       1.992321        0.356754       
10     -0.681689       1.044617        0.087001       
11     0.198960        0.473308        -0.189418      
12     -0.843965       1.580958        -0.451325      
13     0.591053        0.485354        -0.678655      
14     -1.561525       1.072415        -0.853992      
15     1.084612        0.436610        -0.963903      
16     1.494451        0.449919        -0.999967      
17     -0.459084       0.843098        -0.959421      
18     -2.223948       1.197497        -0.845372      
19     -2.875010       1.501018        -0.666557      
20     -3.015285       1.959730        -0.436676      
21     -2.395906       3.114839        -0.173340      
22     -0.452446       3.997500        0.000000       
23     -3.180887       1.800802        0.274125       
24     -3.134794       0.993601        0.527250       
25     -2.739266       0.729479        0.739980       
26     -1.737662       0.697164        0.896019       
27     0.523856        0.855014        0.983412       
28     1.700564        0.926291        0.995464       
29     0.094537        0.683546        0.931251       
30     -1.612669       0.809040        0.795693       
31     0.887097        0.537304        0.599176       
32     -0.741282       1.964362        0.356754       
33     -0.555517       0.129363        0.087001       
34     -0.129943       -0.389038       -0.189418      
35     -1.025393       1.422233        -0.451325      
36     0.676583        0.704857        -0.678655      
37     -1.616690       0.713791        -0.853992      
38     1.002882        0.805136        -0.963903      
39     1.530695        0.904490        -0.999967      
40     -0.419468       0.790444        -0.959421      
41     -2.215464       0.674884        -0.845372      
42     -2.922186       0.782761        -0.666557      
43     -3.203266       1.180944        -0.436676      
44     -2.924250       2.478798        -0.173340      
45     -1.588506       3.855600        0.000000       
46     -3.299174       0.780056        0.274125       
47     -3.012534       0.131378        0.527250       
48     -2.554283       0.030857        0.739980       
49     -1.571383       0.306648        0.896019       
50     0.531408        1.082857        0.983412       
51     1.580138        1.466093        0.995464       
52     -0.118082       0.724183        0.931251       
53     -1.537123       0.432025        0.795693       
54     0.813918        0.867261        0.599176       
55     -0.980351       1.817604        0.356754       
56     -0.948725       1.046736        0.087001       
57     0.035757        1.295790        -0.189418      
58     -1.239648       1.167560        -0.451325      
59     0.746229        0.974483        -0.678655      
60     -1.587551       0.326035        -0.853992      
61     0.817843        1.122729        -0.963903      
62     1.444674        1.385279        -0.999967      
63     -0.338211       0.765258        -0.959421      
64     -2.030898       0.157326        -0.845372      
65     -2.750012       0.035182        -0.666557      
66     -3.133008       0.273691        -0.436676      
67     -3.296601       1.424440        -0.173340      
68     -2.630236       3.086306        0.000000       
69     -2.985767       -0.290562       0.274125       
70     -2.600823       -0.658754       0.527250       
71     -2.157577       -0.569584       0.739980       
72     -1.267609       0.021944        0.896019       
73     0.479272        1.340508        0.983412       
74     1.303382        1.949115        0.995464       
75     -0.318838       0.625137        0.931251       
76     -1.310833       0.088905        0.795693       
77     0.563126        1.133392        0.599176       
78     -1.243536       1.506443        0.356754       
79     -0.547145       -0.331264       0.087001       
80     0.089422        1.608511        -0.189418      
81     -1.344065       0.785901        -0.451325      
82     0.732674        1.308835        -0.678655      
83     -1.411823       -0.094434       -0.853992      
84     0.556158        1.368199        -0.963903      
85     1.209742        1.853384        -0.999967      
86     -0.219081       0.815861        -0.959421      
87     -1.689596       -0.283811       -0.845372      
88     -2.341003       -0.633708       -0.666557      
89     -2.735188       -0.589393       -0.436676      
90     -3.162568       0.168201        -0.173340      
91     0.296147        0.645397        0.000000       
92     -2.262485       -1.145052       0.274125       
93     -1.951454       -1.277665       0.527250       
94     -1.593043       -1.014345       0.739980       
95     -0.909135       -0.142488       0.896019       
96     0.335113        1.607033        0.983412       
97     0.881609        2.348384        0.995464       
98     -0.409213       0.433996        0.931251       
99     -0.940122       -0.118477       0.795693       
100    0.181186        1.189960        0.599176       
101    -1.309056       0.960672        0.356754       
102    -0.602789       0.314260        0.087001       
103    -0.141667       1.354072        -0.189418      
104    -1.207567       0.352807        -0.451325      
105    0.546080        1.663730        -0.678655      
106    -1.070739       -0.450585       -0.853992      
107    0.279572        1.527742        -0.963903      
108    0.826035        2.254259        -0.999967      
109    -0.124666       0.963055        -0.959421      
110    -1.236321       -0.581475       -0.845372      
111    -1.740754       -1.144444       -0.666557      
112    -2.059711       -1.277723       -0.436676      
113    -2.440421       -0.890025       -0.173340      
114    2.136643        8.159216        0.000000       
115    -1.345962       -1.696990       0.274125       
116    -1.149702       -1.680155       0.527250       
117    -0.918230       -1.253905       0.739980       
118    -0.539902       -0.166404       0.896019       
119    0.081353        1.849917        0.983412       
120    0.332581        2.603325        0.995464       
121    -0.347712       0.271100        0.931251       
122    -0.523926       -0.136361       0.795693       
123    -0.149491       0.976689        0.599176       
124    -0.779012       0.574533        0.356754       
125    0.124738        0.956193        0.087001       
126    0.039247        0.348258        -0.189418      
127    -0.782140       0.084382        -0.451325      
128    0.192974        1.940247        -0.678655      
129    -0.609370       -0.661614       -0.853992      
130    -0.009343       1.637038        -0.963903      
131    0.300121        2.525161        -0.999967      
132    -0.133970       1.148476        -0.959421      
133    -0.717840       -0.715082       -0.845372      
134    -1.008708       -1.459134       -0.666557      
135    -1.224270       -1.728480       -0.436676      
136    -1.377764       -1.534545       -0.173340      
137    -46.050587      23.721441       0.000000       
138    -0.496804       -1.993375       0.274125       
139    -0.271602       -1.794411       0.527250       
140    -0.216358       -1.253695       0.739980       
141    -0.222399       -0.040557       0.896019       
142    -0.281315       1.991687        0.983412       
143    -0.289416       2.670054        0.995464       
144    -0.196203       0.198027        0.931251       
145    -0.179995       -0.008538       0.795693       
146    -0.225594       0.622287        0.599176       
147    0.069483        1.143743        0.356754       
148    -0.338123       -0.128678       0.087001       
149    0.960828        0.464701        -0.189418      
150    -0.274805       0.261147        -0.451325      
151    -0.279868       2.036427        -0.678655      
152    -0.101345       -0.701068       -0.853992      
153    -0.306841       1.690892        -0.963903      
154    -0.300035       2.622585        -0.999967      
155    -0.259967       1.318602        -0.959421      
156    -0.204239       -0.649616       -0.845372      
157    -0.213117       -1.509616       -0.666557      
158    -0.307344       -1.899702       -0.436676      
159    -0.697944       -2.007490       -0.173340      
160    47.435417       -9.230364       0.000000       
161    0.558746        -1.772821       0.274125       
162    0.597714        -1.543030       0.527250       
163    0.419115        -0.992516       0.739980       
164    -0.024860       0.205534        0.896019       
165    -0.710801       2.005498        0.983412       
166    -0.888922       2.522766        0.995464       
167    -0.017545       0.200299        0.931251       
168    0.043038        0.172137        0.795693       
169    -0.035819       0.366688        0.599176       
170    -0.230988       1.717238        0.356754       
171    0.856559        0.497750        0.087001       
172    -0.136158       0.953574        -0.189418      
173    -0.203102       0.799758        -0.451325      
174    -0.748404       1.909873        -0.678655      
175    0.359032        -0.568374       -0.853992      
176    -0.600697       1.653661        -0.963903      
177    -0.900994       2.521542        -0.999967      
178    -0.497589       1.447983        -0.959421      
179    0.199494        -0.385115       -0.845372      
180    0.518562        -1.251308       -0.666557      
181    0.622332        -1.650969       -0.436676      
182    0.446868        -1.839078       -0.173340      
183    33.212036       -39.453476      0.000000       
184    1.449944        -1.096815       0.274125       
185    1.287199        -0.996017       0.527250       
186    0.877315        -0.538951       0.739980       
187    0.017028        0.475365        0.896019       
188    -1.159104       1.867182        0.983412       
189    -1.394080       2.183078        0.995464       
190    0.138020        0.290292        0.931251       
191    0.171102        0.352984        0.795693       
192    0.203459        0.363172        0.599176       
193    -0.749770       1.629932        0.356754       
194    -0.102006       0.781579        0.087001       
195    0.680173        0.282394        -0.189418      
196    -0.563159       1.042917        -0.451325      
197    -1.098346       1.628929        -0.678655      
198    0.741386        -0.307115       -0.853992      
199    -0.853830       1.490570        -0.963903      
200    -1.448457       2.221015        -0.999967      
201    -0.822375       1.466507        -0.959421      
202    0.413899        0.004603        -0.845372      
203    1.087762        -0.772719       -0.666557      
204    1.373955        -1.063110       -0.436676      
205    1.485188        -1.031762       -0.173340      
206    -71.654419      179.243118      0.000000       
207    2.016875        -0.351408       0.274125       
208    1.726780        -0.313221       0.527250       
209    1.142062        -0.029648       0.739980       
210    -0.067577       0.678242        0.896019       
211    -1.553047       1.564169        0.983412       
212    -1.745277       1.700492        0.995464       
213    0.258164        0.421494        0.931251       
214    0.222809        0.523563        0.795693       
215    0.386604        0.482791        0.599176       
216    -0.962990       1.375652        0.356754       
217    -0.142790       0.976217        0.087001       
218    0.716505        0.596005        -0.189418      
219    -0.894303       0.895764        -0.451325      
220    -1.305459       1.293158        -0.678655      
221    1.005293        0.044330        -0.853992      
222    -0.989200       1.218605        -0.963903      
