
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.248780       0.707927        0.000000       
1      0.075894        1.597327        0.000000       
2      -2.716373       1.392151        0.739980       
3      -1.741419       1.094043        0.896019       
4      0.483267        0.659332        0.983412       
5      1.662089        0.403333        0.995464       
6      0.266153        0.544200        0.931251       
7      -1.569678       1.144749        0.795693       
8      0.845939        0.271962        0.599176       
9      -0.617834       1.982222        0.356754       
10     -0.715563       1.034933        0.087001       
11     0.097439        0.539307        -0.189418      
12     -0.836796       1.583547        -0.451325      
13     0.778556        0.361975        -0.678655      
14     -1.557510       1.082179        -0.853992      
15     1.092830        0.431285        -0.963903      
16     1.482902        0.451481        -0.999967      
17     -0.464677       0.847020        -0.959421      
18     -2.227452       1.202533        -0.845372      
19     -2.875638       1.501982        -0.666557      
20     -3.019496       1.959858        -0.436676      
21     -2.415268       3.101763        -0.173340      
22     -0.774209       3.821082        0.000000       
23     -3.190603       1.775190        0.274125       
24     -3.139343       0.985167        0.527250       
25     -2.744282       0.722428        0.739980       
26     -1.722317       0.696659        0.896019       
27     0.539164        0.857526        0.983412       
28     1.697292        0.929723        0.995464       
29     0.128216        0.688172        0.931251       
30     -1.628981       0.798100        0.795693       
31     0.897147        0.555657        0.599176       
32     -0.749291       1.967732        0.356754       
33     -0.502749       0.144635        0.087001       
34     -0.111031       -0.409916       -0.189418      
35     -1.013907       1.431925        -0.451325      
36     0.663951        0.707028        -0.678655      
37     -1.614597       0.716981        -0.853992      
38     1.009973        0.810740        -0.963903      
39     1.519674        0.911512        -0.999967      
40     -0.435075       0.786789        -0.959421      
41     -2.232321       0.661355        -0.845372      
42     -2.925868       0.769807        -0.666557      
43     -3.209775       1.163229        -0.436676      
44     -2.936258       2.466137        -0.173340      
45     -1.590120       3.844981        0.000000       
46     -3.299826       0.787835        0.274125       
47     -3.012734       0.143278        0.527250       
48     -2.559160       0.040428        0.739980       
49     -1.545327       0.324085        0.896019       
50     0.546269        1.089993        0.983412       
51     1.581169        1.463009        0.995464       
52     -0.090444       0.733974        0.931251       
53     -1.553663       0.423459        0.795693       
54     0.801500        0.871743        0.599176       
55     -1.000210       1.811299        0.356754       
56     -0.982163       1.026425        0.087001       
57     0.041094        1.301245        -0.189418      
58     -1.235934       1.175124        -0.451325      
59     0.739236        0.977648        -0.678655      
60     -1.582010       0.319704        -0.853992      
61     0.828528        1.134920        -0.963903      
