
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.216363       0.644008        0.000000       
1      -0.138432       -0.161522       0.000000       
2      -3.084520       2.148318        0.290285       
3      -3.148556       1.791078        0.382683       
4      -3.101174       1.549420        0.471397       
5      -2.977696       1.349798        0.555570       
6      -2.828695       1.194504        0.634393       
7      -2.573286       1.073924        0.707107       
8      -2.242060       0.981337        0.773010       
9      -1.795452       0.895926        0.831470       
10     -1.333247       0.815182        0.881921       
11     -0.638133       0.710105        0.923880       
12     0.203393        0.587152        0.956940       
13     1.005700        0.455703        0.980785       
14     1.499308        0.371687        0.995185       
15     1.737441        0.304611        1.000000       
16     1.676965        0.278579        0.995185       
17     1.129161        0.345371        0.980785       
18     0.116255        0.491793        0.956940       
19     -0.951072       0.720420        0.923879       
20     -1.594298       0.930376        0.881921       
21     -1.578813       0.965413        0.831469       
22     -0.792977       0.859457        0.773010       
23     0.733708        0.289820        0.707106       
24     0.940270        0.043053        0.634393       
25     -0.059745       0.448551        0.555570       
26     -1.092324       1.270288        0.471396       
27     -0.419309       1.203383        0.382683       
28     -0.145338       0.745605        0.290284       
29     -0.661808       -0.398367       0.195090       
30     -0.670962       -0.141260       0.098016       
31     -2.335269       3.527469        -0.000001      
32     -0.709566       -0.150854       -0.098018      
33     -0.636868       -0.391281       -0.195091      
34     -0.142426       0.831872        -0.290286      
35     -0.401285       1.111881        -0.382684      
36     -1.099586       1.234066        -0.471398      
37     -0.065974       0.455745        -0.555571      
38     0.964630        0.077441        -0.634394      
39     0.716671        0.321315        -0.707108      
40     -0.803814       0.849024        -0.773011      
41     -1.581474       0.940188        -0.831470      
42     -1.577178       0.901939        -0.881922      
43     -0.941802       0.717618        -0.923880      
44     0.102593        0.490258        -0.956940      
45     1.184710        0.342973        -0.980785      
46     1.656178        0.275543        -0.995185      
47     1.730950        0.268736        -1.000000      
48     1.495689        0.346092        -0.995185      
49     1.020992        0.440299        -0.980785      
50     0.242385        0.581163        -0.956941      
51     -0.630573       0.724359        -0.923880      
52     -1.382763       0.846210        -0.881922      
53     -1.842860       0.928410        -0.831471      
54     -2.179854       1.008368        -0.773012      
55     -2.516077       1.109025        -0.707108      
56     -2.728922       1.214711        -0.634395      
57     -2.977656       1.357710        -0.555572      
58     -3.099626       1.561544        -0.471399      
59     -3.140517       1.817478        -0.382686      
60     -3.074926       2.163261        -0.290288      
61     -2.748559       2.793690        -0.195093      
62     -1.697701       3.760369        -0.098021      
63     -0.016419       4.200159        -0.000004      
64     -0.639399       4.083001        0.000000       
65     -2.127696       3.487903        0.098017       
66     -2.984554       2.398091        0.195090       
67     -3.166931       1.840339        0.290285       
68     -3.200673       1.483095        0.382683       
69     -3.156673       1.219086        0.471397       
70     -3.007427       1.043690        0.555570       
71     -2.860936       0.932434        0.634393       
72     -2.560622       0.856996        0.707107       
73     -2.202935       0.799561        0.773010       
74     -1.763989       0.753176        0.831470       
75     -1.312330       0.713743        0.881921       
76     -0.549847       0.671184        0.923880       
77     0.238635        0.623116        0.956940       
78     1.034696        0.559377        0.980785       
79     1.523831        0.511930        0.995185       
80     1.755048        0.470795        1.000000       
81     1.674296        0.458138        0.995185       
82     1.079236        0.466013        0.980785       
83     0.103042        0.528078        0.956940       
84     -1.054042       0.668595        0.923879       
85     -1.634973       0.815173        0.881921       
86     -1.600628       0.825842        0.831469       
87     -0.711767       0.793258        0.773010       
88     0.772321        0.380713        0.707106       
89     1.004979        0.169072        0.634393       
90     0.061716        0.402227        0.555570       
91     -1.078983       1.180211        0.471396       
92     -0.447979       1.220062        0.382683       
93     -0.141851       0.839124        0.290284       
94     -0.599258       -0.254073       0.195090       
95     -1.183744       -0.252829       0.098016       
96     -2.691495       3.674605        -0.000001      
97     -1.202240       -0.282275       -0.098018      
98     -0.554626       -0.184076       -0.195091      
99     -0.146133       0.852520        -0.290286      
100    -0.431791       1.067287        -0.382684      
101    -1.071286       1.122282        -0.471398      
102    -0.030064       0.476106        -0.555571      
103    1.020082        0.224014        -0.634394      
104    0.806627        0.371654        -0.707108      
105    -0.804313       0.777708        -0.773011      
106    -1.578164       0.822631        -0.831470      
107    -1.619393       0.812401        -0.881922      
108    -1.028306       0.669827        -0.923880      
109    0.043520        0.518108        -0.956940      
110    1.154716        0.457133        -0.980785      
111    1.653795        0.417110        -0.995185      
112    1.744724        0.415231        -1.000000      
113    1.540301        0.471587        -0.995185      
114    1.062988        0.538829        -0.980785      
115    0.313534        0.616569        -0.956941      
116    -0.575129       0.682321        -0.923880      
117    -1.349612       0.730608        -0.881922      
118    -1.813737       0.766473        -0.831471      
119    -2.170424       0.802724        -0.773012      
120    -2.544353       0.857495        -0.707108      
