
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.243932       0.686302        0.000000       
1      0.254745        1.395171        0.000000       
2      -3.077016       1.983706        0.404581       
3      -3.042261       1.694291        0.527250       
4      -2.919658       1.485706        0.639771       
5      -2.687697       1.319585        0.739980       
6      -2.282166       1.174531        0.825947       
7      -1.500022       1.009533        0.896019       
8      -0.305124       0.795810        0.948846       
9      0.814653        0.561978        0.983412       
10     1.549384        0.392711        0.999052       
11     1.680775        0.374075        0.995464       
12     1.095327        0.399917        0.972718       
13     -0.085528       0.593421        0.931251       
14     -1.482040       1.022068        0.871862       
15     -1.414189       1.112696        0.795693       
16     0.420258        0.539107        0.704211       
17     0.738827        0.243359        0.599175       
18     -0.898654       1.399538        0.482608       
19     -0.547899       1.943788        0.356753       
20     0.074316        -0.381468       0.224032       
21     -0.287082       0.886852        0.087000       
22     -0.836718       0.196345        -0.051707      
23     0.427391        0.028849        -0.189419      
24     -0.425318       1.609991        -0.323485      
25     -0.904285       1.568266        -0.451326      
26     0.199274        0.468092        -0.570481      
27     0.796298        0.375479        -0.678656      
28     -1.162062       1.018164        -0.773770      
29     -1.633752       1.071539        -0.853993      
30     -0.464103       0.700974        -0.917779      
31     0.913826        0.451554        -0.963903      
32     1.623543        0.423597        -0.991476      
33     1.637925        0.424926        -0.999967      
34     1.039519        0.532644        -0.989213      
35     -0.023232       0.730263        -0.959421      
36     -1.257533       0.931825        -0.911164      
37     -2.039220       1.085318        -0.845371      
38     -2.549941       1.227122        -0.763309      
39     -2.849328       1.367742        -0.666556      
40     -3.062525       1.537568        -0.556975      
41     -3.132747       1.795764        -0.436675      
42     -3.025092       2.251004        -0.307970      
43     -2.522532       3.030236        -0.173339      
44     -1.000814       3.787872        -0.035371      
45     -0.624753       2.804896        0.000000       
46     -2.517365       3.065997        0.138394       
47     -3.127225       2.081936        0.274125       
48     -3.193297       1.589037        0.404581       
49     -3.128594       1.308556        0.527250       
50     -2.978981       1.112354        0.639771       
51     -2.709272       0.995153        0.739980       
52     -2.263808       0.916914        0.825947       
53     -1.446542       0.850083        0.896019       
54     -0.308608       0.785265        0.948846       
55     0.874074        0.692541        0.983412       
56     1.581829        0.610843        0.999052       
57     1.703392        0.621138        0.995464       
58     1.050398        0.580309        0.972718       
59     -0.171998       0.625396        0.931251       
60     -1.539366       0.876006        0.871862       
61     -1.437663       0.968060        0.795693       
62     0.446897        0.617916        0.704211       
63     0.798443        0.370892        0.599175       
64     -0.979642       1.335212        0.482608       
65     -0.622662       1.943443        0.356753       
66     -0.140040       0.212307        0.224032       
67     -0.370108       0.215926        0.087000       
68     -0.987261       0.354292        -0.051707      
69     0.131559        -0.547598       -0.189419      
70     -0.483594       1.812276        -0.323485      
71     -0.962464       1.504603        -0.451326      
72     0.198540        0.529277        -0.570481      
73     0.833573        0.512877        -0.678656      
74     -1.120193       0.889938        -0.773770      
75     -1.668336       0.885419        -0.853993      
76     -0.600573       0.682872        -0.917779      
77     0.883573        0.624509        -0.963903      
78     1.633996        0.683814        -0.991476      
79     1.668606        0.670734        -0.999967      
80     1.061109        0.702348        -0.989213      
81     0.012026        0.754640        -0.959421      
82     -1.254751       0.789281        -0.911164      
83     -2.077183       0.839122        -0.845371      
84     -2.554858       0.920276        -0.763309      
85     -2.872799       1.036242        -0.666556      
86     -3.100436       1.199938        -0.556975      
87     -3.223817       1.440435        -0.436675      
88     -3.199612       1.858746        -0.307970      
89     -2.801518       2.712826        -0.173339      
90     -1.049378       4.032630        -0.035371      
91     -0.654458       4.007898        0.000000       
92     -2.818865       2.718232        0.138394       
93     -3.253243       1.705309        0.274125       
94     -3.255223       1.202961        0.404581       
95     -3.148737       0.915761        0.527250       
96     -2.967764       0.766960        0.639771       
97     -2.676423       0.690090        0.739980       
98     -2.203612       0.671923        0.825947       
99     -1.379367       0.711129        0.896019       
100    -0.286004       0.780657        0.948846       
101    0.915630        0.835389        0.983412       
102    1.591165        0.839719        0.999052       
103    1.686523        0.859970        0.995464       
104    1.003972        0.758694        0.972718       
105    -0.231846       0.638624        0.931251       
106    -1.570848       0.688312        0.871862       
107    -1.482730       0.794476        0.795693       
108    0.522626        0.696226        0.704211       
109    0.801734        0.506768        0.599175       
110    -1.072677       1.230460        0.482608       
111    -0.746853       1.887970        0.356753       
112    -0.089596       0.859060        0.224032       
113    -0.964123       0.245557        0.087000       
114    -0.587003       1.009837        -0.051707      
115    -0.269333       -0.241838       -0.189419      
116    -0.514366       1.923742        -0.323485      
117    -1.027710       1.454335        -0.451326      
118    0.445304        0.556565        -0.570481      
119    0.881963        0.647210        -0.678656      
120    -1.108124       0.775046        -0.773770      
121    -1.684983       0.692906        -0.853993      
122    -0.690144       0.630558        -0.917779      
123    0.801821        0.775452        -0.963903      
124    1.605690        0.914238        -0.991476      
125    1.675542        0.898603        -0.999967      
126    1.091867        0.870095        -0.989213      
127    0.007356        0.787089        -0.959421      
128    -1.207761       0.656700        -0.911164      
129    -2.052009       0.585443        -0.845371      
130    -2.525973       0.598273        -0.763309      
131    -2.871597       0.668418        -0.666556      
132    -3.100039       0.818046        -0.556975      
133    -3.258558       1.069972        -0.436675      
134    -3.289590       1.501639        -0.307970      
135    -3.043825       2.330523        -0.173339      
136    -1.098391       3.997690        -0.035371      
137    -1.142264       4.016556        0.000000       
138    -3.057819       2.309689        0.138394       
139    -3.317689       1.267063        0.274125       
140    -3.258225       0.783868        0.404581       
141    -3.106247       0.542157        0.527250       
142    -2.899039       0.417295        0.639771       
143    -2.594293       0.380861        0.739980       
144    -2.103307       0.428546        0.825947       
145    -1.319112       0.567194        0.896019       
146    -0.242157       0.780163        0.948846       
147    0.939616        0.996397        0.983412       
148    1.570670        1.079451        0.999052       
149    1.644471        1.101405        0.995464       
150    0.926515        0.908733        0.972718       
151    -0.339599       0.619247        0.931251       
152    -1.574451       0.496631        0.871862       
153    -1.441045       0.642323        0.795693       
154    0.554974        0.802126        0.704211       
155    0.785890        0.657451        0.599175       
156    -1.156579       1.114254        0.482608       
157    -0.843611       1.833683        0.356753       
158    -0.056976       1.167039        0.224032       
159    -1.174685       0.769992        0.087000       
160    -0.962898       0.957515        -0.051707      
161    -0.123285       0.569947        -0.189419      
162    -0.603265       1.934151        -0.323485      
163    -1.142727       1.326232        -0.451326      
164    -0.032898       0.652463        -0.570481      
165    0.910004        0.804073        -0.678656      
166    -1.077295       0.660082        -0.773770      
167    -1.670044       0.484733        -0.853993      
168    -0.754846       0.553606        -0.917779      
169    0.690435        0.883451        -0.963903      
170    1.559625        1.143637        -0.991476      
171    1.646381        1.140335        -0.999967      
172    1.108934        1.048017        -0.989213      
173    0.119228        0.847262        -0.959421      
174    -1.085706       0.573309        -0.911164      
175    -1.946279       0.379995        -0.845371      
176    -2.461174       0.306794        -0.763309      
177    -2.803166       0.326875        -0.666556      
178    -3.047552       0.432342        -0.556975      
179    -3.236816       0.644704        -0.436675      
