
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.276484       -0.771433       0.000000       
1      0.582326        -0.966816       0.000000       
2      -2.656728       -1.383268       0.555570       
3      -2.350979       -1.265664       0.707107       
4      -1.830739       -1.149317       0.831470       
5      -0.791355       -0.955108       0.923880       
6      0.832405        -0.607064       0.980785       
7      1.552386        -0.459146       1.000000       
8      1.611178        -0.425823       0.980785       
9      -0.137436       -0.715544       0.923880       
10     -1.651712       -1.230379       0.831470       
11     0.425547        -0.563990       0.707107       
12     -0.112439       -0.665697       0.555570       
13     -1.037507       -1.715187       0.382683       
14     -0.030805       -1.414827       0.195090       
15     -0.272858       -0.796735       -0.000000      
16     -0.037800       -1.414685       -0.195091      
17     -1.049666       -1.705534       -0.382684      
18     -0.092835       -0.660836       -0.555571      
19     0.429426        -0.562236       -0.707107      
20     -1.646386       -1.229918       -0.831470      
21     -0.164083       -0.723126       -0.923880      
22     1.604022        -0.441930       -0.980785      
23     1.556489        -0.477332       -1.000000      
24     0.791631        -0.624509       -0.980785      
25     -0.798876       -0.945667       -0.923879      
26     -1.840618       -1.132115       -0.831469      
27     -2.390584       -1.250497       -0.707106      
28     -2.662397       -1.373488       -0.555569      
29     -2.712622       -1.524180       -0.382682      
30     -2.527296       -1.863339       -0.195089      
31     -1.769171       0.255714        0.000000       
32     -2.282616       -2.465705       0.195090       
33     -2.542710       -2.082878       0.382683       
34     -2.541809       -1.892821       0.555570       
35     -2.283439       -1.705465       0.707107       
36     -1.796502       -1.488082       0.831470       
37     -0.789362       -1.080540       0.923880       
38     0.755210        -0.425749       0.980785       
39     1.452638        -0.153758       1.000000       
40     1.531165        -0.115143       0.980785       
41     -0.126370       -0.692063       0.923880       
42     -1.567672       -1.463745       0.831470       
43     0.405663        -0.435091       0.707107       
44     -0.144545       -0.635329       0.555570       
45     -1.030491       -1.719655       0.382683       
46     -0.031868       -1.186357       0.195090       
47     0.111486        -0.325855       -0.000000      
48     -0.046656       -1.184580       -0.195091      
49     -1.048343       -1.700864       -0.382684      
50     -0.135346       -0.634194       -0.555571      
51     0.350372        -0.477615       -0.707107      
52     -1.562459       -1.463534       -0.831470      
53     -0.131113       -0.697406       -0.923880      
54     1.511380        -0.131377       -0.980785      
55     1.456573        -0.178148       -1.000000      
56     0.720010        -0.453622       -0.980785      
57     -0.849684       -1.078380       -0.923879      
58     -1.821340       -1.453880       -0.831469      
59     -2.335243       -1.674577       -0.707106      
60     -2.564686       -1.849545       -0.555569      
61     -2.586610       -2.048320       -0.382682      
62     -2.315550       -2.449570       -0.195089      
63     0.724427        -2.278290       0.000000       
64     -1.982556       -2.946098       0.195090       
65     -2.326038       -2.557891       0.382683       
66     -2.349315       -2.328156       0.555570       
67     -2.154041       -2.098430       0.707107       
68     -1.716594       -1.787493       0.831470       
69     -0.775465       -1.190632       0.923880       
70     0.650729        -0.280878       0.980785       
71     1.316141        0.116946        1.000000       
72     1.399151        0.167727        0.980785       
73     -0.103304       -0.658627       0.923880       
74     -1.457047       -1.661194       0.831470       
75     0.293765        -0.389901       0.707107       
76     -0.138974       -0.587607       0.555570       
77     -0.999455       -1.737121       0.382683       
78     -0.159553       -0.932228       0.195090       
79     42.726921       52.963566       -0.000000      
80     -0.174538       -0.920036       -0.195091      
81     -1.027403       -1.700586       -0.382684      
82     -0.145719       -0.601549       -0.555571      
83     0.284848        -0.394617       -0.707107      
84     -1.458659       -1.657053       -0.831470      
85     -0.112946       -0.669688       -0.923880      
86     1.388228        0.156758        -0.980785      
87     1.311824        0.091503        -1.000000      
88     0.630052        -0.303639       -0.980785      
89     -0.807427       -1.188705       -0.923879      
90     -1.723751       -1.764246       -0.831469      
91     -2.184737       -2.085048       -0.707106      
92     -2.361776       -2.310574       -0.555569      
93     -2.339777       -2.539671       -0.382682      
94     -1.985134       -2.942837       -0.195089      
95     1.645956        -3.702528       0.000000       
96     -1.564276       -3.345703       0.195090       
97     -2.043729       -2.942717       0.382683       
98     -2.097333       -2.696382       0.555570       
99     -1.958883       -2.434389       0.707107       
100    -1.584414       -2.047773       0.831470       
101    -0.736193       -1.280541       0.923880       
102    0.524251        -0.167744       0.980785       
103    1.140528        0.345846        1.000000       
104    1.214774        0.408010        0.980785       
105    -0.123350       -0.647599       0.923880       
106    -1.327625       -1.830000       0.831470       
107    0.265145        -0.271882       0.707107       
108    -0.184072       -0.614058       0.555570       
109    -0.926134       -1.781653       0.382683       
110    -0.352109       -0.747191       0.195090       
111    -2.296137       1.999353        -0.000000      
112    -0.330412       -0.761182       -0.195091      
113    -0.948878       -1.753983       -0.382684      
114    -0.177426       -0.605316       -0.555571      
115    0.251129        -0.282013       -0.707107      
116    -1.329930       -1.828577       -0.831470      
117    -0.128825       -0.662080       -0.923880      
118    1.235921        0.399893        -0.980785      
119    1.140403        0.335997        -1.000000      
120    0.526085        -0.169600       -0.980785      
121    -0.700789       -1.249135       -0.923879      
122    -1.568239       -2.037027       -0.831469      
123    -1.949804       -2.441922       -0.707106      
124    -2.088631       -2.711398       -0.555569      
125    -2.016008       -2.955750       -0.382682      
126    -1.540887       -3.346141       -0.195089      
127    -0.498650       -0.471777       0.000000       
128    -1.084597       -3.627456       0.195090       
129    -1.649902       -3.278868       0.382683       
130    -1.777256       -3.014352       0.555570       
131    -1.666678       -2.690399       0.707107       
132    -1.349755       -2.232416       0.831470       
133    -0.592501       -1.266019       0.923880       
134    0.425002        -0.031535       0.980785       
135    0.946801        0.554971        1.000000       
136    0.996302        0.619031        0.980785       
137    -0.200864       -0.711386       0.923880       
138    -1.169014       -1.970246       0.831470       
139    0.219018        -0.155241       0.707107       
140    -0.235609       -0.688525       0.555570       
141    -0.823368       -1.822845       0.382683       
142    -0.404570       -0.695669       0.195090       
143    1.803949        -2.877091       -0.000000      
144    -0.393258       -0.704754       -0.195091      
145    -0.824347       -1.832141       -0.382684      
146    -0.247587       -0.714523       -0.555571      
147    0.224489        -0.152074       -0.707107      
148    -1.163428       -1.979713       -0.831470      
149    -0.181430       -0.687639       -0.923880      
150    1.005281        0.601290        -0.980785      
151    0.945264        0.542130        -1.000000      
152    0.424600        -0.034897       -0.980785      
153    -0.577856       -1.249333       -0.923879      
154    -1.333848       -2.207412       -0.831469      
155    -1.665613       -2.707992       -0.707106      
156    -1.768488       -3.004460       -0.555569      
157    -1.657171       -3.261084       -0.382682      
158    -1.085935       -3.616569       -0.195089      
159    1.591578        -3.202181       0.000000       
160    -0.654806       -3.788357       0.195090       
161    -1.279289       -3.479048       0.382683       
162    -1.402616       -3.206135       0.555570       
163    -1.320621       -2.856214       0.707107       
164    -1.076702       -2.315063       0.831470       
165    -0.446514       -1.173281       0.923880       
166    0.307161        0.087617        0.980785       
167    0.730845        0.728129        1.000000       
168    0.751157        0.772400        0.980785       
169    -0.254611       -0.788439       0.923880       
170    -0.992486       -2.092303       0.831470       
171    0.164876        -0.038326       0.707107       
172    -0.291450       -0.824218       0.555570       
173    -0.676928       -1.869541       0.382683       
174    -0.350060       -0.732141       0.195090       
175    -15.127603      -5.429348       -0.000000      
176    -0.308393       -0.788218       -0.195091      
177    -0.675459       -1.881653       -0.382684      
178    -0.295045       -0.833216       -0.555571      
179    0.162296        -0.045182       -0.707107      
180    -0.998132       -2.086246       -0.831470      
181    -0.211935       -0.713613       -0.923880      
182    0.758650        0.753982        -0.980785      
183    0.732825        0.719400        -1.000000      
184    0.311276        0.090502        -0.980785      
185    -0.450276       -1.177462       -0.923879      
186    -1.056766       -2.262070       -0.831469      
187    -1.343599       -2.842596       -0.707106      
188    -1.429452       -3.188858       -0.555569      
189    -1.289134       -3.462566       -0.382682      
190    -0.659422       -3.776203       -0.195089      
191    3.888222        -5.601614       0.000000       
192    -0.426489       -3.826121       0.195090       
193    -0.975018       -3.544929       0.382683       
194    -1.066280       -3.296307       0.555570       
195    -1.010267       -2.961100       0.707107       
196    -0.802557       -2.295647       0.831470       
197    -0.349950       -1.086106       0.923880       
198    0.160496        0.170750        0.980785       
199    0.493129        0.867209        1.000000       
200    0.500470        0.864713        0.980785       
201    -0.280541       -0.869579       0.923880       
202    -0.803653       -2.184784       0.831470       
203    0.080796        0.063852        0.707107       
204    -0.340166       -1.007747       0.555570       
205    -0.551137       -1.808593       0.382683       
206    -0.236328       -0.935617       0.195090       
207    -8.194232       4.024683        -0.000000      
208    -0.232777       -0.949157       -0.195091      
209    -0.572440       -1.791787       -0.382684      
210    -0.336956       -0.996504       -0.555571      
211    0.089979        0.062867        -0.707107      
212    -0.823032       -2.167953       -0.831470      
213    -0.255233       -0.808119       -0.923880      
214    0.502476        0.862780        -0.980785      
215    0.478784        0.860838        -1.000000      
216    0.170533        0.198157        -0.980785      
217    -0.359579       -1.122766       -0.923879      
218    -0.800025       -2.294380       -0.831469      
219    -1.008172       -2.928065       -0.707106      
220    -1.067466       -3.305670       -0.555569      
221    -0.965776       -3.554103       -0.382682      
222    -0.421652       -3.818338       -0.195089      
223    0.094260        -0.624825       0.000000       
224    -0.742157       -3.618647       0.195090       
225    -0.803228       -3.464526       0.382683       
226    -0.774662       -3.298617       0.555570       
227    -0.699172       -2.944123       0.707107       
228    -0.559169       -2.247283       0.831470       
229    -0.297532       -1.056517       0.923880       
230    0.000800        0.245665        0.980785       
231    0.218514        0.975912        1.000000       
232    0.221795        0.922551        0.980785       
233    -0.290454       -0.991130       0.923880       
234    -0.615484       -2.238586       0.831470       
235    -0.006103       0.164739        0.707107       
236    -0.363209       -1.211019       0.555570       
237    -0.445731       -1.463760       0.382683       
238    -0.286642       -1.185630       0.195090       
239    -9.058581       -12.150007      -0.000000      
240    -0.266790       -1.152381       -0.195091      
241    -0.456126       -1.437450       -0.382684      
242    -0.382286       -1.248107       -0.555571      
243    0.004579        0.161786        -0.707107      
244    -0.632365       -2.228605       -0.831470      
245    -0.286738       -0.980738       -0.923880      
246    0.223771        0.935614        -0.980785      
247    0.213322        0.969751        -1.000000      
248    0.007169        0.268290        -0.980785      
249    -0.298755       -1.060488       -0.923879      
250    -0.561811       -2.231374       -0.831469      
251    -0.697248       -2.928569       -0.707106      
252    -0.763881       -3.300312       -0.555569      
253    -0.786706       -3.481072       -0.382682      
254    -0.718800       -3.626799       -0.195089      
255    0.892783        -2.641663       0.000000       
256    -1.024796       -2.937122       0.195090       
257    -0.631687       -3.319959       0.382683       
258    -0.486033       -3.230395       0.555570       
259    -0.406841       -2.886350       0.707107       
260    -0.344910       -2.185160       0.831470       
261    -0.262394       -1.023935       0.923880       
262    -0.165849       0.323129        0.980785       
263    -0.063988       1.044455        1.000000       
264    -0.055015       0.936137        0.980785       
265    -0.264327       -1.112228       0.923880       
266    -0.428147       -2.251275       0.831470       
267    -0.105205       0.250696        0.707107       
268    -0.351121       -1.408838       0.555570       
269    -0.218241       -0.687262       0.382683       
270    -0.438253       -1.295248       0.195090       
271    3.929840        4.865091        -0.000000      
272    -0.462172       -1.302683       -0.195091      
273    -0.211273       -0.665121       -0.382684      
274    -0.368332       -1.441905       -0.555571      
275    -0.111002       0.239635        -0.707107      
276    -0.430134       -2.252185       -0.831470      
277    -0.263669       -1.118143       -0.923880      
278    -0.056827       0.951835        -0.980785      
279    -0.057499       1.043601        -1.000000      
280    -0.165333       0.315985        -0.980785      
281    -0.263048       -0.990868       -0.923879      
282    -0.349844       -2.173735       -0.831469      
283    -0.410291       -2.878550       -0.707106      
284    -0.492765       -3.215458       -0.555569      
285    -0.644910       -3.316267       -0.382682      
286    -1.029314       -2.927454       -0.195089      
287    -7.573314       -7.014903       0.000000       
288    -0.835262       -2.860440       0.195090       
289    -0.389957       -3.221209       0.382683       
290    -0.196749       -3.156123       0.555570       
291    -0.128752       -2.810500       0.707107       
292    -0.149057       -2.113903       0.831470       
293    -0.238362       -1.004177       0.923880       
294    -0.350171       0.370668        0.980785       
295    -0.358996       1.066612        1.000000       
296    -0.318339       0.875390        0.980785       
297    -0.201369       -1.239215       0.923880       
298    -0.224096       -2.234511       0.831470       
299    -0.231667       0.309392        0.707107       
300    -0.285053       -1.536256       0.555570       
301    -0.004905       0.040412        0.382683       
302    -0.668457       -1.356321       0.195090       
303    6.522736        -4.422537       -0.000000      
304    -0.690014       -1.355431       -0.195091      
305    -0.034268       -0.009893       -0.382684      
306    -0.284252       -1.535629       -0.555571      
307    -0.237522       0.308639        -0.707107      
308    -0.216276       -2.237950       -0.831470      
309    -0.200322       -1.231745       -0.923880      
310    -0.329380       0.901100        -0.980785      
311    -0.357979       1.066805        -1.000000      
312    -0.354362       0.356863        -0.980785      
313    -0.241662       -0.930796       -0.923879      
314    -0.138013       -2.108098       -0.831469      
315    -0.108933       -2.808615       -0.707106      
316    -0.178560       -3.144379       -0.555569      
317    -0.378092       -3.226801       -0.382682      
318    -0.841331       -2.854319       -0.195089      
319    -0.042420       -0.560845       0.000000       
320    -0.507255       -3.039543       0.195090       
321    -0.037823       -3.197458       0.382683       
322    0.157618        -3.082173       0.555570       
323    0.180413        -2.723899       0.707107       
324    0.051649        -2.043883       0.831470       
325    -0.237946       -0.898158       0.923880       
326    -0.553494       0.384933        0.980785       
327    -0.667527       1.040524        1.000000       
328    -0.569058       0.769718        0.980785       
329    -0.098184       -1.340454       0.923880       
330    -0.014101       -2.177227       0.831470       
331    -0.385546       0.341841        0.707107       
332    -0.171819       -1.590610       0.555570       
333    0.058915        0.129191        0.382683       
334    -0.903058       -1.483883       0.195090       
335    0.094486        -13.282248      -0.000000      
336    -0.861054       -1.458870       -0.195091      
337    0.045081        0.150400        -0.382684      
338    -0.163799       -1.578611       -0.555571      
339    -0.396947       0.339692        -0.707107      
340    -0.009156       -2.174012       -0.831470      
341    -0.098726       -1.330360       -0.923880      
342    -0.582167       0.788438        -0.980785      
343    -0.666586       1.041591        -1.000000      
344    -0.554497       0.390889        -0.980785      
345    -0.246357       -0.862083       -0.923879      
346    0.058264        -2.027427       -0.831469      
347    0.207707        -2.718919       -0.707106      
348    0.197964        -3.081625       -0.555569      
349    0.010911        -3.202977       -0.382682      
350    -0.472854       -3.041198       -0.195089      
351    0.418143        -0.348098       0.000000       
352    0.007800        -3.182023       0.195090       
353    0.441378        -3.174165       0.382683       
354    0.569561        -2.979936       0.555570       
355    0.508766        -2.602949       0.707107       
356    0.242931        -1.929683       0.831470       
357    -0.238220       -0.863348       0.923880       
358    -0.780726       0.396618        0.980785       
359    -0.976608       0.959457        1.000000       
360    -0.806157       0.629213        0.980785       
361    0.038236        -1.408203       0.923880       
362    0.150887        -2.053326       0.831470       
363    -0.572067       0.327607        0.707107       
364    -0.034846       -1.615722       0.555570       
365    -0.037604       -0.102547       0.382683       
366    -0.715440       -1.106185       0.195090       
367    -1.246834       0.043661        -0.000000      
