
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.213173       0.644814        0.000000       
1      -0.114327       -0.153757       0.000000       
2      -3.072687       2.179848        0.290285       
3      -3.164367       1.794329        0.382683       
4      -3.114122       1.537529        0.471397       
5      -2.973420       1.353050        0.555570       
6      -2.797017       1.203272        0.634393       
7      -2.579989       1.081199        0.707107       
8      -2.278647       0.979197        0.773010       
9      -1.936397       0.899799        0.831470       
10     -1.454017       0.820681        0.881921       
11     -0.687017       0.712016        0.923880       
12     0.266076        0.575916        0.956940       
13     1.046869        0.446586        0.980785       
14     1.525710        0.345507        0.995185       
15     1.733774        0.273398        1.000000       
16     1.669663        0.264324        0.995185       
17     1.183389        0.327440        0.980785       
18     0.111800        0.489414        0.956940       
19     -1.011497       0.745858        0.923879       
20     -1.583261       0.933742        0.881921       
21     -1.529853       0.967349        0.831469       
22     -0.764290       0.841945        0.773010       
23     0.749292        0.291892        0.707106       
24     1.004333        0.094802        0.634393       
25     -0.074412       0.477534        0.555570       
26     -1.103937       1.256489        0.471396       
27     -0.380858       1.160326        0.382683       
28     -0.151414       1.020666        0.290284       
29     -0.637885       -0.405081       0.195090       
30     -0.518610       0.046658        0.098016       
31     -2.278351       3.659160        -0.000001      
32     -0.475095       0.089872        -0.098018      
33     -0.639891       -0.413026       -0.195091      
34     -0.138870       0.820880        -0.290286      
35     -0.428914       1.106065        -0.382684      
36     -1.114004       1.216026        -0.471398      
37     -0.042813       0.475720        -0.555571      
38     0.986393        0.131939        -0.634394      
39     0.718497        0.366443        -0.707108      
40     -0.795953       0.810296        -0.773011      
41     -1.570087       0.913766        -0.831470      
42     -1.589042       0.912349        -0.881922      
43     -0.921279       0.713254        -0.923880      
44     0.139855        0.490562        -0.956940      
45     1.157971        0.344046        -0.980785      
46     1.643001        0.270568        -0.995185      
47     1.733215        0.269442        -1.000000      
48     1.538009        0.337978        -0.995185      
49     1.060257        0.439335        -0.980785      
50     0.325092        0.565862        -0.956941      
51     -0.603161       0.714000        -0.923880      
52     -1.308131       0.831494        -0.881922      
53     -1.772664       0.912352        -0.831471      
54     -2.207798       0.985526        -0.773012      
55     -2.562801       1.063592        -0.707108      
56     -2.806601       1.163334        -0.634395      
57     -3.033167       1.299673        -0.555572      
58     -3.167626       1.492740        -0.471399      
59     -3.177811       1.770914        -0.382686      
60     -3.072590       2.187299        -0.290288      
61     -2.716071       2.839525        -0.195093      
62     -1.663693       3.782993        -0.098021      
63     0.044475        4.194530        -0.000004      
