
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.193450       0.573831        0.000000       
1      -1.043801       0.069167        0.000000       
2      -2.848204       1.240442        0.555570       
3      -2.481140       1.028976        0.707107       
4      -1.803700       0.846197        0.831470       
5      -0.868770       0.692800        0.923880       
6      0.384599        0.505179        0.980785       
7      1.484655        0.313949        1.000000       
8      1.491646        0.240627        0.980785       
9      -0.369645       0.530473        0.923880       
10     -1.691500       0.939672        0.831470       
11     0.411464        0.425477        0.707107       
12     0.580483        0.174423        0.555570       
13     0.327854        0.127020        0.382683       
14     -0.748681       -0.335389       0.195090       
15     -68.159286      -165.555389     -0.000000      
16     -0.736357       -0.348121       -0.195091      
17     0.357253        0.124785        -0.382684      
18     0.578334        0.165512        -0.555571      
19     0.428842        0.417051        -0.707107      
20     -1.687274       0.935573        -0.831470      
21     -0.343275       0.529671        -0.923880      
22     1.504884        0.264168        -0.980785      
23     1.470997        0.339231        -1.000000      
24     0.355328        0.511389        -0.980785      
25     -0.909863       0.695560        -0.923879      
26     -1.760007       0.841493        -0.831469      
27     -2.459459       1.026079        -0.707106      
28     -2.832063       1.256496        -0.555569      
29     -2.899683       1.541682        -0.382682      
30     -2.440673       1.937752        -0.195089      
31     -0.831611       3.268160        0.000000       
32     -2.455572       1.293676        0.195090       
33     -2.921834       0.906122        0.382683       
34     -2.819239       0.696097        0.555570       
35     -2.454938       0.590846        0.707107       
36     -1.757674       0.559361        0.831470       
37     -0.790841       0.581624        0.923880       
38     0.462031        0.619519        0.980785       
39     1.525588        0.626126        1.000000       
40     1.493953        0.549982        0.980785       
41     -0.391108       0.504466        0.923880       
42     -1.731288       0.645265        0.831470       
43     0.510963        0.524415        0.707107       
44     0.594906        0.376135        0.555570       
45     0.447313        0.238127        0.382683       
46     -0.726110       -0.306920       0.195090       
47     57.253277       -3.318209       -0.000000      
48     -0.725011       -0.308970       -0.195091      
49     0.475509        0.262666        -0.382684      
50     0.598059        0.368977        -0.555571      
51     0.501168        0.531442        -0.707107      
52     -1.723940       0.632800        -0.831470      
53     -0.405959       0.507407        -0.923880      
54     1.507508        0.583531        -0.980785      
55     1.506732        0.645597        -1.000000      
56     0.431128        0.620269        -0.980785      
57     -0.901915       0.560643        -0.923879      
58     -1.755687       0.543479        -0.831469      
59     -2.440589       0.581788        -0.707106      
60     -2.822679       0.693658        -0.555569      
61     -2.898045       0.910718        -0.382682      
62     -2.423985       1.309446        -0.195089      
63     -1.161803       2.838945        0.000000       
64     -2.253459       0.687411        0.195090       
65     -2.737594       0.290369        0.382683       
66     -2.659379       0.165332        0.555570       
67     -2.308037       0.162999        0.707107       
68     -1.661227       0.269702        0.831470       
69     -0.710185       0.483835        0.923880       
70     0.499503        0.761286        0.980785       
71     1.498260        0.965253        1.000000       
72     1.444358        0.887589        0.980785       
73     -0.404848       0.470964        0.923880       
74     -1.696050       0.335362        0.831470       
75     0.575275        0.665876        0.707107       
76     0.531780        0.557651        0.555570       
77     0.594697        0.420549        0.382683       
78     -0.744481       -0.234082       0.195090       
79     -1.262595       7.861127        -0.000000      
80     -0.732732       -0.244340       -0.195091      
81     0.595926        0.448151        -0.382684      
82     0.517565        0.566013        -0.555571      
83     0.550614        0.675046        -0.707107      
