
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.498466       -1.074171       0.000000       
1      -0.047502       -0.306668       0.000000       
2      -3.285745       0.226460        0.404581       
3      -3.279862       -0.065532       0.527250       
4      -3.154185       -0.269259       0.639771       
5      -2.902589       -0.420536       0.739980       
6      -2.466375       -0.567618       0.825947       
7      -1.816314       -0.724665       0.896019       
8      -0.679975       -0.935474       0.948846       
9      0.518821        -1.188830       0.983412       
10     1.224462        -1.364220       0.999052       
11     1.428395        -1.396717       0.995464       
12     0.898296        -1.352342       0.972718       
13     -0.208715       -1.170779       0.931251       
14     -1.696494       -0.780939       0.871862       
15     -1.765517       -0.674422       0.795693       
16     -0.021520       -1.138127       0.704211       
17     0.538784        -1.480582       0.599175       
18     -1.184965       -0.393093       0.482608       
19     -0.929200       0.137568        0.356753       
20     0.010033        -2.181872       0.224032       
21     -0.751263       -0.713536       0.087000       
22     -1.149466       -1.577049       -0.051707      
23     0.036110        -1.477147       -0.189419      
24     -0.709632       -0.146574       -0.323485      
25     -1.183420       -0.197385       -0.451326      
26     0.002417        -1.303642       -0.570481      
27     0.450066        -1.346895       -0.678656      
28     -1.465209       -0.730243       -0.773770      
29     -1.865637       -0.695528       -0.853993      
30     -0.561378       -1.089429       -0.917779      
31     0.678103        -1.331517       -0.963903      
32     1.361176        -1.367633       -0.991476      
33     1.343883        -1.368583       -0.999967      
34     0.702364        -1.231682       -0.989213      
35     -0.414060       -0.982340       -0.959421      
36     -1.559977       -0.759915       -0.911164      
37     -2.329103       -0.588583       -0.845371      
38     -2.782004       -0.436970       -0.763309      
39     -3.068765       -0.285369       -0.666556      
40     -3.242204       -0.113492       -0.556975      
41     -3.287172       0.125771        -0.436675      
42     -3.220651       0.514985        -0.307970      
43     -2.811474       1.228811        -0.173339      
44     -1.112747       2.125534        -0.035371      
45     -1.012601       1.430215        0.000000       
46     -2.867225       1.208531        0.138394       
47     -3.319866       0.346313        0.274125       
48     -3.398441       -0.118897       0.404581       
49     -3.330254       -0.393696       0.527250       
50     -3.164126       -0.556452       0.639771       
51     -2.890709       -0.690304       0.739980       
52     -2.453846       -0.795283       0.825947       
53     -1.748871       -0.873585       0.896019       
54     -0.533842       -0.957458       0.948846       
55     0.593611        -1.062440       0.983412       
56     1.281735        -1.142553       0.999052       
57     1.450284        -1.155406       0.995464       
58     0.847883        -1.188578       0.972718       
59     -0.300345       -1.142083       0.931251       
60     -1.738566       -0.918479       0.871862       
61     -1.788569       -0.809805       0.795693       
62     0.036549        -1.092704       0.704211       
63     0.593774        -1.397321       0.599175       
64     -1.257900       -0.470561       0.482608       
65     -0.974284       0.160958        0.356753       
66     -0.352624       -1.772836       0.224032       
67     -0.458260       -1.214305       0.087000       
68     -0.286137       -1.573057       -0.051707      
69     0.026624        -2.221345       -0.189419      
70     -0.768774       0.072490        -0.323485      
71     -1.220829       -0.247089       -0.451326      
72     0.061947        -1.273564       -0.570481      
73     0.520573        -1.264870       -0.678656      
74     -1.499774       -0.843434       -0.773770      
75     -1.902508       -0.858558       -0.853993      
76     -0.633874       -1.097050       -0.917779      
77     0.633276        -1.177531       -0.963903      
78     1.360414        -1.150061       -0.991476      
79     1.390279        -1.164521       -0.999967      
80     0.777242        -1.092517       -0.989213      
81     -0.309731       -0.972349       -0.959421      
82     -1.496155       -0.889838       -0.911164      
83     -2.262822       -0.824188       -0.845371      

[Proceso 1] ========== SIMULACIÓN COMPLETADA ==========
84     -2.788786       -0.725662       -0.763309      
85     -3.078223       -0.594058       -0.666556      
86     -3.284066       -0.401850       -0.556975      
87     -3.355032       -0.137629       -0.436675      
88     -3.336971       0.226449        -0.307970      
89     -3.079088       0.906095        -0.173339      
90     -1.666306       2.433116        -0.035371      
91     -1.608646       0.328615        0.000000       
92     -3.106089       0.911470        0.138394       
93     -3.437566       -0.004239       0.274125       
94     -3.436588       -0.420241       0.404581       
95     -3.330515       -0.681591       0.527250       
96     -3.143618       -0.867667       0.639771       
97     -2.853046       -0.973469       0.739980       
98     -2.386245       -1.015834       0.825947       
99     -1.636847       -1.004138       0.896019       
100    -0.442050       -0.949361       0.948846       
101    0.633560        -0.923383       0.983412       
102    1.314731        -0.932662       0.999052       
103    1.442410        -0.906328       0.995464       
104    0.809946        -1.006587       0.972718       
105    -0.379180       -1.122158       0.931251       
106    -1.785835       -1.063755       0.871862       
107    -1.798186       -0.957673       0.795693       
108    0.112990        -1.037113       0.704211       
