
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.219844       -0.370477       0.000000       
1      -1.065134       -0.888761       0.000000       
2      -2.839183       0.329250        0.555570       
3      -2.478099       0.113534        0.707107       
4      -1.826070       -0.067955       0.831470       
5      -0.936731       -0.223554       0.923880       
6      0.317669        -0.428223       0.980785       
7      1.422675        -0.636740       1.000000       
8      1.504684        -0.710111       0.980785       
9      -0.268209       -0.430306       0.923880       
10     -1.716813       -0.005797       0.831470       
11     0.364538        -0.519753       0.707107       
12     0.535572        -0.772872       0.555570       
13     0.320067        -0.814574       0.382683       
14     -0.739381       -1.301405       0.195090       
15     -52.178844      60.450466       -0.000000      
16     -0.759021       -1.272591       -0.195091      
17     0.334086        -0.821296       -0.382684      
18     0.533782        -0.754035       -0.555571      
19     0.354776        -0.508828       -0.707107      
20     -1.724446       -0.025228       -0.831470      
21     -0.272598       -0.428297       -0.923880      
22     1.497334        -0.699786       -0.980785      
23     1.424647        -0.622298       -1.000000      
24     0.305474        -0.425875       -0.980785      
25     -0.953305       -0.232983       -0.923879      
26     -1.799888       -0.088557       -0.831469      
27     -2.493970       0.087727        -0.707106      
28     -2.857145       0.306637        -0.555569      
29     -2.910867       0.596100        -0.382682      
30     -2.441396       0.999332        -0.195089      
31     -0.816006       2.432103        0.000000       
32     -2.427577       0.399856        0.195090       
33     -2.863967       0.030047        0.382683       
34     -2.792420       -0.198217       0.555570       
35     -2.440063       -0.324397       0.707107       
36     -1.779291       -0.367115       0.831470       
37     -0.833553       -0.348846       0.923880       
38     0.448108        -0.322130       0.980785       
39     1.471123        -0.335326       1.000000       
40     1.503795        -0.412951       0.980785       
41     -0.356935       -0.442460       0.923880       
42     -1.746926       -0.274540       0.831470       
43     0.409586        -0.409819       0.707107       
44     0.563040        -0.593018       0.555570       
45     0.422452        -0.685014       0.382683       
46     -0.700861       -1.302219       0.195090       
47     -3.806812       -16.715059      -0.000000      
48     -0.737696       -1.246935       -0.195091      
49     0.445438        -0.705979       -0.382684      
50     0.551877        -0.591132       -0.555571      
51     0.418773        -0.409662       -0.707107      
52     -1.745932       -0.276269       -0.831470      
53     -0.339333       -0.439343       -0.923880      
54     1.506342        -0.386342       -0.980785      
55     1.481481        -0.322103       -1.000000      
56     0.399453        -0.321058       -0.980785      
57     -0.864314       -0.357919       -0.923879      
58     -1.758761       -0.370113       -0.831469      
59     -2.425462       -0.326039       -0.707106      
60     -2.803037       -0.203658       -0.555569      
61     -2.861409       0.008529        -0.382682      
62     -2.423492       0.406016        -0.195089      
63     -1.322698       2.238546        0.000000       
64     -2.478461       -0.479110       0.195090       
65     -2.656608       -0.545671       0.382683       
66     -2.617836       -0.688946       0.555570       
67     -2.283833       -0.716821       0.707107       
68     -1.628603       -0.615645       0.831470       

[Proceso 1] ========== SIMULACIÓN COMPLETADA ==========
69     -0.687940       -0.422510       0.923880       
70     0.524932        -0.173082       0.980785       
71     1.462282        -0.010463       1.000000       
72     1.449580        -0.088191       0.980785       
73     -0.416769       -0.474755       0.923880       
74     -1.718246       -0.568373       0.831470       
75     0.478907        -0.285250       0.707107       
76     0.508239        -0.404773       0.555570       
77     0.538578        -0.501693       0.382683       
78     -0.716582       -1.223412       0.195090       
79     -0.213040       -0.563416       -0.000000      
80     -0.734346       -1.201893       -0.195091      
81     0.556517        -0.506779       -0.382684      
82     0.493487        -0.404291       -0.555571      
83     0.485616        -0.286946       -0.707107      
84     -1.715377       -0.559237       -0.831470      
85     -0.422697       -0.474619       -0.923880      
86     1.450621        -0.070555       -0.980785      
87     1.482327        -0.008886       -1.000000      
88     0.500252        -0.177377       -0.980785      
89     -0.717914       -0.431702       -0.923879      
90     -1.653934       -0.624891       -0.831469      
91     -2.259285       -0.698627       -0.707106      
92     -2.619648       -0.668977       -0.555569      
93     -2.615957       -0.505918       -0.382682      
94     -2.261487       -0.105182       -0.195089      
95     -7.674456       6.292355        0.000000       
96     -1.976643       -0.560187       0.195090       
97     -2.275153       -0.954113       0.382683       
98     -2.347495       -1.081282       0.555570       
99     -2.020902       -1.018312       0.707107       
100    -1.448290       -0.815110       0.831470       
101    -0.534953       -0.439550       0.923880       
102    0.562224        0.007117        0.980785       
103    1.398417        0.319979        1.000000       
104    1.323728        0.226013        0.980785       
105    -0.441264       -0.519817       0.923880       
106    -1.612711       -0.869449       0.831470       
107    0.525608        -0.123756       0.707107       
108    0.413822        -0.266882       0.555570       
109    0.643727        -0.282826       0.382683       
110    -0.682385       -1.204945       0.195090       
111    -3.016778       2.038568        -0.000000      
112    -0.677095       -1.219163       -0.195091      
113    0.645135        -0.281906       -0.382684      
114    0.418452        -0.254336       -0.555571      
115    0.521116        -0.120498       -0.707107      
116    -1.611290       -0.877231       -0.831470      
117    -0.468820       -0.530008       -0.923880      
118    1.321671        0.233567        -0.980785      
119    1.407721        0.326980        -1.000000      
120    0.563986        0.010361        -0.980785      
121    -0.561331       -0.464515       -0.923879      
122    -1.456549       -0.849643       -0.831469      
123    -2.022135       -1.062123       -0.707106      
124    -2.340747       -1.119829       -0.555569      
125    -2.290078       -0.978262       -0.382682      
126    -1.990607       -0.561631       -0.195089      
127    0.677417        -1.538644       0.000000       
128    -1.889632       -1.081278       0.195090       
129    -1.892936       -1.299566       0.382683       
130    -2.007858       -1.458857       0.555570       
131    -1.711323       -1.316387       0.707107       
132    -1.215851       -0.999277       0.831470       
133    -0.399334       -0.430994       0.923880       
134    0.559961        0.221408        0.980785       
135    1.257547        0.652797        1.000000       
136    1.133113        0.499895        0.980785       
137    -0.481321       -0.598627       0.923880       
138    -1.433036       -1.151632       0.831470       
139    0.525740        0.079553        0.707107       
140    0.308055        -0.161459       0.555570       
141    0.618158        -0.023081       0.382683       
142    -0.368197       -1.424668       0.195090       
143    -17.056446      -9.098303       -0.000000      
144    -0.340666       -1.424344       -0.195091      
145    0.621985        -0.036203       -0.382684      
146    0.306149        -0.145789       -0.555571      
147    0.510235        0.090086        -0.707107      
148    -1.424183       -1.173591       -0.831470      
149    -0.473213       -0.591213       -0.923880      
150    1.117093        0.509551        -0.980785      
151    1.251676        0.667480        -1.000000      
152    0.552426        0.221466        -0.980785      
153    -0.421955       -0.447803       -0.923879      
154    -1.212456       -0.992362       -0.831469      
155    -1.729847       -1.327587       -0.707106      
156    -2.003207       -1.462840       -0.555569      
157    -1.915446       -1.344589       -0.382682      
158    -1.616845       -0.932724       -0.195089      
159    -0.837276       -2.614950       0.000000       
160    -1.164972       -1.131211       0.195090       
161    -1.538000       -1.638688       0.382683       
162    -1.616806       -1.768414       0.555570       
163    -1.375214       -1.542250       0.707107       
164    -0.951538       -1.091680       0.831470       
165    -0.282401       -0.365991       0.923880       
