
[Proceso 1] ========== SIMULACIÓN COMPLETADA ==========

=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.316247       0.252633        0.000000       
1      0.009060        1.144027        0.000000       
2      -2.771255       0.958546        0.739980       
3      -1.795622       0.649017        0.896019       
4      0.372208        0.216468        0.983412       
5      1.605307        -0.044288       0.995464       
6      0.249361        0.082017        0.931251       
7      -1.637826       0.689407        0.795693       
8      0.770099        -0.188039       0.599176       
9      -0.687803       1.523771        0.356754       
10     -0.795605       0.561645        0.087001       
11     -0.047721       0.125462        -0.189418      
12     -0.909412       1.126451        -0.451325      
13     0.524454        0.028288        -0.678655      
14     -1.621400       0.622331        -0.853992      
15     1.035436        -0.032290       -0.963903      
16     1.409477        -0.015987       -0.999967      
17     -0.540017       0.404322        -0.959421      
18     -2.286410       0.766194        -0.845372      
19     -2.928811       1.065977        -0.666557      
20     -3.072341       1.522202        -0.436676      
21     -2.463984       2.666417        -0.173340      
22     -0.682807       3.611361        0.000000       
23     -3.231374       1.380349        0.274125       
24     -3.185190       0.572051        0.527250       
25     -2.785700       0.296372        0.739980       
26     -1.774230       0.253332        0.896019       
27     0.449264        0.403382        0.983412       
28     1.636371        0.473283        0.995464       
29     0.096802        0.237061        0.931251       
30     -1.681970       0.354202        0.795693       
31     0.846797        0.096845        0.599176       
32     -0.786827       1.528247        0.356754       
33     -0.530174       -0.300430       0.087001       
34     -0.144028       -0.879711       -0.189418      
35     -1.093250       0.963580        -0.451325      
36     0.599283        0.250258        -0.678655      
37     -1.682490       0.279989        -0.853992      
38     0.944560        0.335761        -0.963903      
39     1.459977        0.437878        -0.999967      
40     -0.468130       0.348129        -0.959421      
41     -2.266675       0.250566        -0.845372      
42     -2.972121       0.371039        -0.666557      
43     -3.248443       0.777368        -0.436676      
44     -2.971545       2.068979        -0.173340      
45     -1.605371       3.406084        0.000000       
46     -3.349491       0.422837        0.274125       
47     -3.064207       -0.262574       0.527250       
48     -2.595522       -0.374921       0.739980       
49     -1.580679       -0.099608       0.896019       
50     0.495431        0.638669        0.983412       
51     1.521219        1.000658        0.995464       
52     -0.136164       0.286372        0.931251       
53     -1.610415       -0.011408       0.795693       
54     0.763102        0.426823        0.599176       
