
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.372195       -2.265143       0.000000       
1      0.080311        -1.846498       0.000000       
2      -3.002430       -1.385593       0.290285       
3      -3.018317       -1.533606       0.382683       
4      -3.005421       -1.661702       0.471397       
5      -2.924479       -1.746576       0.555570       
6      -2.746653       -1.811808       0.634393       
7      -2.495349       -1.872871       0.707107       
8      -2.197289       -1.939492       0.773010       
9      -1.757925       -2.017652       0.831470       
10     -1.145971       -2.122024       0.881921       
11     -0.200002       -2.250784       0.923880       
12     0.542493        -2.332975       0.956940       
13     1.037879        -2.373584       0.980785       
14     1.365295        -2.389762       0.995185       
15     1.599436        -2.375292       1.000000       
16     1.646647        -2.350220       0.995185       
17     1.297951        -2.338969       0.980785       
18     0.514064        -2.297157       0.956940       
19     -0.777725       -2.191010       0.923879       
20     -1.706401       -2.037958       0.881921       
21     -1.737369       -1.967134       0.831469       
22     -1.004936       -2.061533       0.773010       
23     0.553070        -2.431792       0.707106       
24     0.841623        -2.543278       0.634393       
25     -0.515287       -2.212713       0.555570       
26     -1.200038       -1.836567       0.471396       
27     -1.473149       -1.630701       0.382683       
28     -0.566043       -2.089677       0.290284       
29     -0.371381       -2.192984       0.195090       
30     -1.331197       -2.295935       0.098016       
31     -20.364538      17.823162       -0.000001      
32     -1.350463       -2.202541       -0.098018      
33     -0.368038       -2.206525       -0.195091      
34     -0.721543       -1.984007       -0.290286      
35     -1.506082       -1.653315       -0.382684      
36     -1.190930       -1.850464       -0.471398      
37     -0.445369       -2.238603       -0.555571      
38     0.837992        -2.601768       -0.634394      
39     0.564586        -2.472779       -0.707108      
40     -0.925584       -2.044401       -0.773011      
41     -1.729858       -1.932959       -0.831470      
42     -1.693224       -2.025070       -0.881922      
43     -0.738355       -2.196822       -0.923880      
44     0.487815        -2.322319       -0.956940      
45     1.289513        -2.377903       -0.980785      
46     1.632754        -2.397340       -0.995185      
47     1.607927        -2.422358       -1.000000      
48     1.393974        -2.420490       -0.995185      
49     1.055310        -2.396531       -0.980785      
50     0.539501        -2.343337       -0.956941      
51     -0.243344       -2.237949       -0.923880      
52     -1.065853       -2.111447       -0.881922      
53     -1.728964       -2.003330       -0.831471      
54     -2.227614       -1.902645       -0.773012      
55     -2.530121       -1.819947       -0.707108      
56     -2.726986       -1.736981       -0.634395      
57     -2.865312       -1.660244       -0.555572      
