
=== Last Positions of Bodies ===
ID     X               Y               Z              
0      -0.499489       -1.060621       0.000000       
1      -0.040552       -0.302634       0.000000       
2      -3.287849       0.243642        0.404581       
3      -3.269520       -0.042668       0.527250       
4      -3.140770       -0.252605       0.639771       
5      -2.910063       -0.411918       0.739980       
6      -2.443215       -0.565413       0.825947       
7      -1.700937       -0.728009       0.896019       
8      -0.623633       -0.930493       0.948846       
9      0.519435        -1.175482       0.983412       
10     1.257068        -1.354929       0.999052       
11     1.421593        -1.376427       0.995464       
12     0.898740        -1.348837       0.972718       
13     -0.174200       -1.171171       0.931251       
14     -1.691312       -0.756896       0.871862       
15     -1.783322       -0.653921       0.795693       
16     0.002412        -1.135377       0.704211       
17     0.533593        -1.445597       0.599175       
18     -1.203077       -0.388867       0.482608       
19     -0.949063       0.129978        0.356753       
20     0.024467        -2.179382       0.224032       
21     -0.683293       -0.747586       0.087000       
22     -1.254631       -1.338521       -0.051707      
23     0.021529        -1.426205       -0.189419      
24     -0.725380       -0.174642       -0.323485      
25     -1.209537       -0.200690       -0.451326      
26     -0.022381       -1.265207       -0.570481      
27     0.455661        -1.305349       -0.678656      
28     -1.483816       -0.748524       -0.773770      
29     -1.872851       -0.703038       -0.853993      
30     -0.619966       -1.056248       -0.917779      
31     0.702267        -1.290869       -0.963903      
32     1.390314        -1.342750       -0.991476      
33     1.352968        -1.347721       -0.999967      
34     0.754099        -1.221674       -0.989213      
35     -0.322164       -0.992864       -0.959421      
36     -1.530799       -0.767738       -0.911164      
37     -2.328028       -0.601689       -0.845371      
38     -2.814016       -0.459881       -0.763309      
39     -3.096346       -0.310996       -0.666556      
40     -3.253877       -0.135596       -0.556975      
41     -3.315947       0.114117        -0.436675      
42     -3.239556       0.502787        -0.307970      
43     -2.810642       1.247017        -0.173339      
44     -1.027810       2.482837        -0.035371      
45     -0.289291       1.841271        0.000000       
46     -2.852915       1.242365        0.138394       
47     -3.320471       0.377847        0.274125       
48     -3.389981       -0.097158       0.404581       
49     -3.317712       -0.360489       0.527250       
50     -3.165028       -0.538103       0.639771       
51     -2.893498       -0.676370       0.739980       
52     -2.382009       -0.779714       0.825947       
53     -1.650149       -0.860642       0.896019       
54     -0.512962       -0.943090       0.948846       
55     0.616435        -1.054003       0.983412       
56     1.318995        -1.146075       0.999052       
57     1.452870        -1.137191       0.995464       
58     0.871548        -1.167361       0.972718       
59     -0.277030       -1.129014       0.931251       
60     -1.734229       -0.896619       0.871862       
61     -1.793574       -0.785896       0.795693       
62     0.021243        -1.078007       0.704211       
63     0.604009        -1.392389       0.599175       
64     -1.224305       -0.441983       0.482608       
65     -0.925323       0.200513        0.356753       
66     -0.360925       -1.805677       0.224032       
67     -0.442836       -1.191150       0.087000       
68     -1.236167       -1.196418       -0.051707      
69     0.059125        -2.184064       -0.189419      
70     -0.780648       0.078442        -0.323485      
71     -1.258725       -0.255237       -0.451326      
72     0.061506        -1.240572       -0.570481      
73     0.522305        -1.216586       -0.678656      
74     -1.468772       -0.845433       -0.773770      
75     -1.904760       -0.852856       -0.853993      
76     -0.730268       -1.071289       -0.917779      
77     0.601156        -1.169778       -0.963903      
78     1.395371        -1.131074       -0.991476      
79     1.392300        -1.136995       -0.999967      
80     0.823717        -1.079699       -0.989213      
81     -0.197103       -0.969717       -0.959421      
82     -1.458526       -0.876960       -0.911164      
83     -2.270069       -0
[Proceso 1] ========== SIMULACIÓN COMPLETADA ==========
.804249       -0.845371      
84     -2.793376       -0.723124       -0.763309      
85     -3.115571       -0.604817       -0.666556      
86     -3.289656       -0.432955       -0.556975      
87     -3.383336       -0.181893       -0.436675      
88     -3.361554       0.219602        -0.307970      
89     -3.073417       0.924765        -0.173339      
90     -1.614698       2.285073        -0.035371      
91     -0.598576       -1.527185       0.000000       
92     -3.091717       0.941121        0.138394       
93     -3.441066       0.020425        0.274125       
94     -3.433682       -0.397714       0.404581       
95     -3.325200       -0.674864       0.527250       
96     -3.149570       -0.841517       0.639771       
97     -2.835796       -0.927578       0.739980       
98     -2.291371       -0.964792       0.825947       
99     -1.557944       -0.967931       0.896019       
100    -0.394500       -0.929916       0.948846       
101    0.673826        -0.913175       0.983412       
102    1.342361        -0.927799       0.999052       
103    1.444134        -0.895131       0.995464       
104    0.821042        -0.989922       0.972718       
105    -0.365290       -1.107458       0.931251       
106    -1.764054       -1.055765       0.871862       
107    -1.791219       -0.926226       0.795693       
108    0.114002        -1.031772       0.704211       
109    0.547893        -1.284142       0.599175       
110    -1.288864       -0.504095       0.482608       
111    -0.974259       0.192038        0.356753       
